Config,r_N,eta,Function,Dimension,Run,Best
rn18_eta0.1,18.0,0.1,F7,30,4,28.000000000000117
rn18_eta0.1,18.0,0.1,F7,30,5,22.0
rn18_eta0.1,18.0,0.1,F7,30,6,22.000000000000117
rn18_eta0.1,18.0,0.1,F7,30,7,24.000000000000117
rn18_eta0.1,18.0,0.1,F7,30,8,28.000000000404498
rn18_eta0.1,18.0,0.1,F7,30,9,26.000000000000227
rn18_eta0.1,18.0,0.1,F9,10,0,0.187363323117097
rn18_eta0.1,18.0,0.1,F9,10,1,3.6742585287911433
rn18_eta0.1,18.0,0.1,F9,10,2,6.832749987478564
rn18_eta0.1,18.0,0.1,F9,10,3,10.85343114704665
rn18_eta0.1,18.0,0.1,F9,10,4,3.664790991426344
rn18_eta0.1,18.0,0.1,F9,10,5,3.727232892886605
rn18_eta0.1,18.0,0.1,F9,10,6,6.894971086308942
rn18_eta0.1,18.0,0.1,F9,10,7,3.7272486247384222
rn18_eta0.1,18.0,0.1,F9,10,8,3.611540130478716
rn18_eta0.1,18.0,0.1,F9,10,9,3.621095882802365
rn18_eta0.1,18.0,0.1,F9,30,0,706.5213115898005
rn18_eta0.1,18.0,0.1,F9,30,1,759.1116202202102
rn18_eta0.1,18.0,0.1,F9,30,2,748.1588783498228
rn18_eta0.1,18.0,0.1,F9,30,3,663.9575172940076
rn18_eta0.1,18.0,0.1,F9,30,4,585.9882480527303
rn18_eta0.1,18.0,0.1,F9,30,5,753.6023305487233
rn18_eta0.1,18.0,0.1,F9,30,6,454.5796991732332
rn18_eta0.1,18.0,0.1,F9,30,7,658.9590305387319
rn18_eta0.1,18.0,0.1,F9,30,8,483.5615155669111
rn18_eta0.1,18.0,0.1,F9,30,9,943.6651338932752
rn18_eta0.1,18.0,0.1,F10,10,0,0.0
rn18_eta0.1,18.0,0.1,F10,10,1,3.701428610430071
rn18_eta0.1,18.0,0.1,F10,10,2,0.0
rn18_eta0.1,18.0,0.1,F10,10,3,0.0
rn18_eta0.1,18.0,0.1,F10,10,4,3.701428610430071
rn18_eta0.1,18.0,0.1,F10,10,5,0.0
rn18_eta0.1,18.0,0.1,F10,10,6,3.701428610430071
rn18_eta0.1,18.0,0.1,F10,10,7,0.0
rn18_eta0.1,18.0,0.1,F10,10,8,0.0
rn18_eta0.1,18.0,0.1,F10,10,9,0.9949590570932968
rn18_eta0.1,18.0,0.1,F10,30,0,0.9949590570932968
rn18_eta0.1,18.0,0.1,F10,30,1,0.9949590570932968
rn18_eta0.1,18.0,0.1,F10,30,2,0.9949590570934106
rn18_eta0.1,18.0,0.1,F10,30,3,4.9747952854664845
rn18_eta0.1,18.0,0.1,F10,30,4,3.986621104720598
rn18_eta0.1,18.0,0.1,F10,30,5,0.9949590570934106
rn18_eta0.1,18.0,0.1,F10,30,6,0.9949590570934106
rn18_eta0.1,18.0,0.1,F10,30,7,0.0
rn18_eta0.1,18.0,0.1,F10,30,8,1.9899181141867075
rn18_eta0.1,18.0,0.1,F10,30,9,0.0
rn18_eta0.1,18.0,0.1,F11,10,0,0.2081429846455194
rn18_eta0.1,18.0,0.1,F11,10,1,0.0
rn18_eta0.1,18.0,0.1,F11,10,2,0.2081429846455194
rn18_eta0.1,18.0,0.1,F11,10,3,0.2081429846455194
rn18_eta0.1,18.0,0.1,F11,10,4,0.2081429846455194
rn18_eta0.1,18.0,0.1,F11,10,5,0.2081429846455194
rn18_eta0.1,18.0,0.1,F11,10,6,218.39770832970223
rn18_eta0.1,18.0,0.1,F11,10,7,0.2081429846455194
rn18_eta0.1,18.0,0.1,F11,10,8,0.2081429846455194
rn18_eta0.1,18.0,0.1,F11,10,9,218.39770832970223
rn18_eta0.1,18.0,0.1,F11,30,0,0.0693932123849663
rn18_eta0.1,18.0,0.1,F11,30,1,0.0
rn18_eta0.1,18.0,0.1,F11,30,2,0.0
rn18_eta0.1,18.0,0.1,F11,30,3,0.0
rn18_eta0.1,18.0,0.1,F11,30,4,0.0
rn18_eta0.1,18.0,0.1,F11,30,5,0.0693932123849663
rn18_eta0.1,18.0,0.1,F11,30,6,0.0
rn18_eta0.1,18.0,0.1,F11,30,7,0.0
rn18_eta0.1,18.0,0.1,F11,30,8,0.0
rn18_eta0.1,18.0,0.1,F11,30,9,12.109996747208696
rn18_eta0.1,18.0,0.1,F15,10,0,1.22697911838236
rn18_eta0.1,18.0,0.1,F15,10,1,0.5001244899829089
rn18_eta0.1,18.0,0.1,F15,10,2,1.3911046782382073
rn18_eta0.1,18.0,0.1,F15,10,3,1.4450305122891225
rn18_eta0.1,18.0,0.1,F15,10,4,435.9748727529718
rn18_eta0.1,18.0,0.1,F15,10,5,233.05785669901752
rn18_eta0.1,18.0,0.1,F15,10,6,435.00676630311
rn18_eta0.1,18.0,0.1,F15,10,7,1.414655188351162
rn18_eta0.1,18.0,0.1,F15,10,8,1.6109305168904484
rn18_eta0.1,18.0,0.1,F15,10,9,1.7053659560529013
rn18_eta0.1,18.0,0.1,F15,30,0,219.65720079689368
rn18_eta0.1,18.0,0.1,F15,30,1,3.006955091547752
rn18_eta0.1,18.0,0.1,F15,30,2,2.5789043522042903
rn18_eta0.1,18.0,0.1,F15,30,3,3.3779993641505826
rn18_eta0.1,18.0,0.1,F15,30,4,3.2131058100712835
rn18_eta0.1,18.0,0.1,F15,30,5,2.747800170951905
rn18_eta0.1,18.0,0.1,F15,30,6,3.3446926590472685
rn18_eta0.1,18.0,0.1,F15,30,7,3.3096270778939925
rn18_eta0.1,18.0,0.1,F15,30,8,3.1918109478056067
rn18_eta0.1,18.0,0.1,F15,30,9,3.061348622224159
rn18_eta0.2,18.0,0.2,F1,10,0,0.0
rn18_eta0.2,18.0,0.2,F1,10,1,0.0
rn18_eta0.2,18.0,0.2,F1,10,2,0.0
rn18_eta0.2,18.0,0.2,F1,10,3,0.0
rn18_eta0.2,18.0,0.2,F1,10,4,0.0
rn18_eta0.2,18.0,0.2,F1,10,5,0.0
rn18_eta0.2,18.0,0.2,F1,10,6,0.0
rn18_eta0.2,18.0,0.2,F1,10,7,0.0
rn18_eta0.2,18.0,0.2,F1,10,8,0.0
rn18_eta0.2,18.0,0.2,F1,10,9,0.0
rn18_eta0.2,18.0,0.2,F1,30,0,0.0
rn18_eta0.2,18.0,0.2,F1,30,1,0.0
rn18_eta0.2,18.0,0.2,F1,30,2,0.0
rn18_eta0.2,18.0,0.2,F1,30,3,0.0
rn18_eta0.2,18.0,0.2,F1,30,4,0.0
rn18_eta0.2,18.0,0.2,F1,30,5,0.0
rn18_eta0.2,18.0,0.2,F1,30,6,0.0
rn18_eta0.2,18.0,0.2,F1,30,7,0.0
rn18_eta0.2,18.0,0.2,F1,30,8,0.0
rn18_eta0.2,18.0,0.2,F1,30,9,0.0
rn18_eta0.2,18.0,0.2,F3,10,0,0.0
rn18_eta0.2,18.0,0.2,F3,10,1,3.986579112347158
rn18_eta0.2,18.0,0.2,F3,10,2,3.986579112347158
rn18_eta0.2,18.0,0.2,F3,10,3,3.986579112347158
rn18_eta0.2,18.0,0.2,F3,10,4,3.986579112347158
rn18_eta0.2,18.0,0.2,F3,10,5,3.986579112347158
rn18_eta0.2,18.0,0.2,F3,10,6,3.986579112347158
rn18_eta0.2,18.0,0.2,F3,10,7,3.986579112347158
rn18_eta0.2,18.0,0.2,F3,10,8,3.986579112347158
rn18_eta0.2,18.0,0.2,F3,10,9,0.0
rn18_eta0.2,18.0,0.2,F3,30,0,31.810711664704968
rn18_eta0.2,18.0,0.2,F3,30,1,31.810711664704968
rn18_eta0.2,18.0,0.2,F3,30,2,31.810711664704968
rn18_eta0.2,18.0,0.2,F3,30,3,31.810711664704968
rn18_eta0.2,18.0,0.2,F3,30,4,31.810711664704968
rn18_eta0.2,18.0,0.2,F3,30,5,31.810711664704968
rn18_eta0.2,18.0,0.2,F3,30,6,31.810711664704968
rn18_eta0.2,18.0,0.2,F3,30,7,31.810711664704968
rn18_eta0.2,18.0,0.2,F3,30,8,31.810711664704968
rn18_eta0.2,18.0,0.2,F3,30,9,31.810711664704968
rn18_eta0.2,18.0,0.2,F4,10,0,0.9949590570932968
rn18_eta0.2,18.0,0.2,F4,10,1,0.0
rn18_eta0.2,18.0,0.2,F4,10,2,0.9949590570932968
rn18_eta0.2,18.0,0.2,F4,10,3,0.9949590570932968
rn18_eta0.2,18.0,0.2,F4,10,4,0.9949590570932968
rn18_eta0.2,18.0,0.2,F4,10,5,0.0
rn18_eta0.2,18.0,0.2,F4,10,6,1.9899181141866509
rn18_eta0.2,18.0,0.2,F4,10,7,1.9899181141865936
rn18_eta0.2,18.0,0.2,F4,10,8,0.0
rn18_eta0.2,18.0,0.2,F4,10,9,0.9949590570932968
rn18_eta0.2,18.0,0.2,F4,30,0,3.979836228373245
rn18_eta0.2,18.0,0.2,F4,30,1,4.9747952854664845
rn18_eta0.2,18.0,0.2,F4,30,2,6.964713399653192
rn18_eta0.2,18.0,0.2,F4,30,3,6.964713399653135
rn18_eta0.2,18.0,0.2,F4,30,4,3.979836228373245
rn18_eta0.2,18.0,0.2,F4,30,5,5.969754342559838
rn18_eta0.2,18.0,0.2,F4,30,6,8.95463279675863
rn18_eta0.2,18.0,0.2,F4,30,7,3.979836228373245
rn18_eta0.2,18.0,0.2,F4,30,8,6.964713399653135
rn18_eta0.2,18.0,0.2,F4,30,9,2.984877171279948
rn18_eta0.2,18.0,0.2,F5,10,0,0.0
rn18_eta0.2,18.0,0.2,F5,10,1,0.0
rn18_eta0.2,18.0,0.2,F5,10,2,0.0
rn18_eta0.2,18.0,0.2,F5,10,3,0.0
rn18_eta0.2,18.0,0.2,F5,10,4,0.0
rn18_eta0.2,18.0,0.2,F5,10,5,0.0
rn18_eta0.2,18.0,0.2,F5,10,6,0.0
rn18_eta0.2,18.0,0.2,F5,10,7,0.0
rn18_eta0.2,18.0,0.2,F5,10,8,0.0
rn18_eta0.2,18.0,0.2,F5,10,9,0.0
rn18_eta0.2,18.0,0.2,F5,30,0,0.0
rn18_eta0.2,18.0,0.2,F5,30,1,0.0
rn18_eta0.2,18.0,0.2,F5,30,2,0.0
rn18_eta0.2,18.0,0.2,F5,30,3,0.0
rn18_eta0.2,18.0,0.2,F5,30,4,0.0
rn18_eta0.2,18.0,0.2,F5,30,5,0.0
rn18_eta0.2,18.0,0.2,F5,30,6,0.0
rn18_eta0.2,18.0,0.2,F5,30,7,0.0
rn18_eta0.2,18.0,0.2,F5,30,8,0.0
rn18_eta0.2,18.0,0.2,F5,30,9,1.2443774721759837e-07
rn18_eta0.2,18.0,0.2,F6,10,0,11.692982382407536
rn18_eta0.2,18.0,0.2,F6,10,1,11.365261908489174
rn18_eta0.2,18.0,0.2,F6,10,2,11.037539919760434
rn18_eta0.2,18.0,0.2,F6,10,3,11.529121766745677
rn18_eta0.2,18.0,0.2,F6,10,4,11.365261151084042
rn18_eta0.2,18.0,0.2,F6,10,5,11.037539919760434
rn18_eta0.2,18.0,0.2,F6,10,6,12.02070361373103
rn18_eta0.2,18.0,0.2,F6,10,7,11.365315501543025
rn18_eta0.2,18.0,0.2,F6,10,8,11.365261151084042
rn18_eta0.2,18.0,0.2,F6,10,9,11.20140053550449
rn18_eta0.2,18.0,0.2,F6,30,0,35.01433225540882
rn18_eta0.2,18.0,0.2,F6,30,1,33.357891388860025
rn18_eta0.2,18.0,0.2,F6,30,2,36.58842902602749
rn18_eta0.2,18.0,0.2,F6,30,3,39.011332253904925
rn18_eta0.2,18.0,0.2,F6,30,4,34.97316020744381
rn18_eta0.2,18.0,0.2,F6,30,5,35.780794616735534
rn18_eta0.2,18.0,0.2,F6,30,6,40.83246131231135
rn18_eta0.2,18.0,0.2,F6,30,7,38.28604194054094
rn18_eta0.2,18.0,0.2,F6,30,8,35.73962256877087
rn18_eta0.2,18.0,0.2,F6,30,9,34.9731602074437
rn18_eta0.2,18.0,0.2,F7,10,0,2.0
rn18_eta0.2,18.0,0.2,F7,10,1,6.000045862823299
rn18_eta0.2,18.0,0.2,F7,10,2,4.000066537131602
rn18_eta0.2,18.0,0.2,F7,10,3,6.0
rn18_eta0.2,18.0,0.2,F7,10,4,6.000013483784642
rn18_eta0.2,18.0,0.2,F7,10,5,4.0
rn18_eta0.2,18.0,0.2,F7,10,6,6.0
rn18_eta0.2,18.0,0.2,F7,10,7,6.000035704608536
rn18_eta0.2,18.0,0.2,F7,10,8,8.000105239057348
rn18_eta0.2,18.0,0.2,F7,10,9,6.0
rn18_eta0.2,18.0,0.2,F7,30,0,24.001656749967765
rn18_eta0.2,18.0,0.2,F7,30,1,26.000000000000117
rn18_eta0.2,18.0,0.2,F7,30,2,16.000000000000114
rn18_eta0.2,18.0,0.2,F7,30,3,22.00000018224455
rn18_eta0.2,18.0,0.2,F7,30,4,28.000000000000227
rn18_eta0.2,18.0,0.2,F7,30,5,16.0
rn18_eta0.2,18.0,0.2,F7,30,6,18.0
rn18_eta0.2,18.0,0.2,F7,30,7,24.000000000000117
rn18_eta0.2,18.0,0.2,F7,30,8,24.000000487019637
rn18_eta0.2,18.0,0.2,F7,30,9,26.00000000000034
rn18_eta0.2,18.0,0.2,F9,10,0,3.727232892886605
rn18_eta0.2,18.0,0.2,F9,10,1,3.727232892886605
rn18_eta0.2,18.0,0.2,F9,10,2,10.13330216398208
rn18_eta0.2,18.0,0.2,F9,10,3,6.830319886787947
rn18_eta0.2,18.0,0.2,F9,10,4,0.2516103596781249
rn18_eta0.2,18.0,0.2,F9,10,5,6.892637337682572
rn18_eta0.2,18.0,0.2,F9,10,6,3.539923485599502
rn18_eta0.2,18.0,0.2,F9,10,7,6.955204363206576
rn18_eta0.2,18.0,0.2,F9,10,8,3.727232892886605
rn18_eta0.2,18.0,0.2,F9,10,9,0.3122722051948585
rn18_eta0.2,18.0,0.2,F9,30,0,675.3188731458795
rn18_eta0.2,18.0,0.2,F9,30,1,694.4429577711817
rn18_eta0.2,18.0,0.2,F9,30,2,589.7321582478289
rn18_eta0.2,18.0,0.2,F9,30,3,925.3287778263148
rn18_eta0.2,18.0,0.2,F9,30,4,664.3294695274271
rn18_eta0.2,18.0,0.2,F9,30,5,807.7152561201292
rn18_eta0.2,18.0,0.2,F9,30,6,491.8333420234849
rn18_eta0.2,18.0,0.2,F9,30,7,586.4189097083727
rn18_eta0.2,18.0,0.2,F9,30,8,667.4998979297707
rn18_eta0.2,18.0,0.2,F9,30,9,806.7099733309406
rn18_eta0.2,18.0,0.2,F10,10,0,0.0
rn18_eta0.2,18.0,0.2,F10,10,1,3.701428610430071
rn18_eta0.2,18.0,0.2,F10,10,2,4.696387667523368
rn18_eta0.2,18.0,0.2,F10,10,3,0.9949590570932968
rn18_eta0.2,18.0,0.2,F10,10,4,0.0
rn18_eta0.2,18.0,0.2,F10,10,5,3.701428610430071
rn18_eta0.2,18.0,0.2,F10,10,6,0.0
rn18_eta0.2,18.0,0.2,F10,10,7,0.0
rn18_eta0.2,18.0,0.2,F10,10,8,3.701428610430071
rn18_eta0.2,18.0,0.2,F10,10,9,0.0
rn18_eta0.2,18.0,0.2,F10,30,0,0.9949590570934106
rn18_eta0.2,18.0,0.2,F10,30,1,0.0
rn18_eta0.2,18.0,0.2,F10,30,2,0.9949590570934106
rn18_eta0.2,18.0,0.2,F10,30,3,0.0
rn18_eta0.2,18.0,0.2,F10,30,4,0.0
rn18_eta0.2,18.0,0.2,F10,30,5,0.9949590570932968
rn18_eta0.2,18.0,0.2,F10,30,6,0.9949590570932968
rn18_eta0.2,18.0,0.2,F10,30,7,0.9949590570934106
rn18_eta0.2,18.0,0.2,F10,30,8,0.9949590570932968
rn18_eta0.2,18.0,0.2,F10,30,9,3.986621104720598
rn18_eta0.2,18.0,0.2,F11,10,0,217.3478123752184
rn18_eta0.2,18.0,0.2,F11,10,1,0.2081429846455194
rn18_eta0.2,18.0,0.2,F11,10,2,0.2081429846455194
rn18_eta0.2,18.0,0.2,F11,10,3,217.3478123752184
rn18_eta0.2,18.0,0.2,F11,10,4,217.3478123752184
rn18_eta0.2,18.0,0.2,F11,10,5,0.2081429846455194
rn18_eta0.2,18.0,0.2,F11,10,6,0.2081429846455194
rn18_eta0.2,18.0,0.2,F11,10,7,0.2081429846455194
rn18_eta0.2,18.0,0.2,F11,10,8,0.0
rn18_eta0.2,18.0,0.2,F11,10,9,0.2081429846455194
rn18_eta0.2,18.0,0.2,F11,30,0,52.32050897372165
rn18_eta0.2,18.0,0.2,F11,30,1,0.0
rn18_eta0.2,18.0,0.2,F11,30,2,0.0
rn18_eta0.2,18.0,0.2,F11,30,3,0.0
rn18_eta0.2,18.0,0.2,F11,30,4,0.0693932123849663
rn18_eta0.2,18.0,0.2,F11,30,5,0.0
rn18_eta0.2,18.0,0.2,F11,30,6,0.0
rn18_eta0.2,18.0,0.2,F11,30,7,0.0
rn18_eta0.2,18.0,0.2,F11,30,8,0.0
rn18_eta0.2,18.0,0.2,F11,30,9,0.0693932123849663
rn18_eta0.2,18.0,0.2,F15,10,0,434.5297358471266
rn18_eta0.2,18.0,0.2,F15,10,1,434.7389970793645
rn18_eta0.2,18.0,0.2,F15,10,2,0.5110500576358845
rn18_eta0.2,18.0,0.2,F15,10,3,1.6810518346039771
rn18_eta0.2,18.0,0.2,F15,10,4,233.26937977384296
rn18_eta0.2,18.0,0.2,F15,10,5,435.0067645438824
rn18_eta0.2,18.0,0.2,F15,10,6,1.4426453251510338
rn18_eta0.2,18.0,0.2,F15,10,7,1.4835199442406974
rn18_eta0.2,18.0,0.2,F15,10,8,0.2517315427166977
rn18_eta0.2,18.0,0.2,F15,10,9,1.70775457600962
rn18_eta0.2,18.0,0.2,F15,30,0,3.3288528475554813
rn18_eta0.2,18.0,0.2,F15,30,1,2.7034691400112933
rn18_eta0.2,18.0,0.2,F15,30,2,3.468488246119932
rn18_eta0.2,18.0,0.2,F15,30,3,2.4471627152011024
rn18_eta0.2,18.0,0.2,F15,30,4,2.8569550799836634
rn18_eta0.2,18.0,0.2,F15,30,5,3.435868777630276
rn18_eta0.2,18.0,0.2,F15,30,6,3.273822736047123
rn18_eta0.2,18.0,0.2,F15,30,7,3.3680811917333813
rn18_eta0.2,18.0,0.2,F15,30,8,2.95284807902226
rn18_eta0.2,18.0,0.2,F15,30,9,3.2150844667150977
rn6_eta0.1,6.0,0.1,F1,10,0,0.0
rn6_eta0.1,6.0,0.1,F1,10,1,0.0
rn6_eta0.1,6.0,0.1,F1,10,2,0.0
rn6_eta0.1,6.0,0.1,F1,10,3,0.0
rn6_eta0.1,6.0,0.1,F1,10,4,0.0
rn6_eta0.1,6.0,0.1,F1,10,5,0.0
rn6_eta0.1,6.0,0.1,F1,10,6,0.0
rn6_eta0.1,6.0,0.1,F1,10,7,0.0
rn6_eta0.1,6.0,0.1,F1,10,8,0.0
rn6_eta0.1,6.0,0.1,F1,10,9,0.0
rn6_eta0.1,6.0,0.1,F1,30,0,0.0
rn6_eta0.1,6.0,0.1,F1,30,1,0.0
rn6_eta0.1,6.0,0.1,F1,30,2,0.0
rn6_eta0.1,6.0,0.1,F1,30,3,0.0
rn6_eta0.1,6.0,0.1,F1,30,4,0.0
rn6_eta0.1,6.0,0.1,F1,30,5,0.0
rn6_eta0.1,6.0,0.1,F1,30,6,0.0
rn6_eta0.1,6.0,0.1,F1,30,7,0.0
rn6_eta0.1,6.0,0.1,F1,30,8,0.0
rn6_eta0.1,6.0,0.1,F1,30,9,0.0
rn6_eta0.1,6.0,0.1,F3,10,0,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,1,0.0
rn6_eta0.1,6.0,0.1,F3,10,2,0.0
rn6_eta0.1,6.0,0.1,F3,10,3,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,4,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,5,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,6,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,7,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,8,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,10,9,3.986579112347158
rn6_eta0.1,6.0,0.1,F3,30,0,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,1,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,2,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,3,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,4,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,5,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,6,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,7,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,8,31.810711664704968
rn6_eta0.1,6.0,0.1,F3,30,9,31.810711664704968
rn6_eta0.1,6.0,0.1,F4,10,0,0.9949590570932968
rn6_eta0.1,6.0,0.1,F4,10,1,2.9848771712798907
rn6_eta0.1,6.0,0.1,F4,10,2,0.9949590570932968
rn6_eta0.1,6.0,0.1,F4,10,3,0.9949590570932968
rn6_eta0.1,6.0,0.1,F4,10,4,2.9848771712798907
rn6_eta0.1,6.0,0.1,F4,10,5,3.979836228373188
rn6_eta0.1,6.0,0.1,F4,10,6,2.9848771712798907
rn6_eta0.1,6.0,0.1,F4,10,7,2.9848771712798907
rn6_eta0.1,6.0,0.1,F4,10,8,2.9848771712798907
rn6_eta0.1,6.0,0.1,F4,10,9,1.9899181141865936
rn6_eta0.1,6.0,0.1,F4,30,0,6.964713399653078
rn6_eta0.1,6.0,0.1,F4,30,1,10.94454962802621
rn6_eta0.1,6.0,0.1,F4,30,2,8.954631513839672
rn6_eta0.1,6.0,0.1,F4,30,3,9.949590570932967
rn6_eta0.1,6.0,0.1,F4,30,4,7.959672456746375
rn6_eta0.1,6.0,0.1,F4,30,5,5.969754342559781
rn6_eta0.1,6.0,0.1,F4,30,6,10.944549628026266
rn6_eta0.1,6.0,0.1,F4,30,7,7.959672456746375
rn6_eta0.1,6.0,0.1,F4,30,8,6.964713399653078
rn6_eta0.1,6.0,0.1,F4,30,9,8.954631513839615
rn6_eta0.1,6.0,0.1,F5,10,0,0.0
rn6_eta0.1,6.0,0.1,F5,10,1,0.0
rn6_eta0.1,6.0,0.1,F5,10,2,0.0
rn6_eta0.1,6.0,0.1,F5,10,3,0.0
rn6_eta0.1,6.0,0.1,F5,10,4,0.0
rn6_eta0.1,6.0,0.1,F5,10,5,0.0
rn6_eta0.1,6.0,0.1,F5,10,6,0.0
rn6_eta0.1,6.0,0.1,F5,10,7,0.0
rn6_eta0.1,6.0,0.1,F5,10,8,0.0
rn6_eta0.1,6.0,0.1,F5,10,9,0.0
rn6_eta0.1,6.0,0.1,F5,30,0,0.0
rn6_eta0.1,6.0,0.1,F5,30,1,0.0
rn6_eta0.1,6.0,0.1,F5,30,2,0.0
rn6_eta0.1,6.0,0.1,F5,30,3,0.0
rn6_eta0.1,6.0,0.1,F5,30,4,0.0
rn6_eta0.1,6.0,0.1,F5,30,5,0.0
rn6_eta0.1,6.0,0.1,F5,30,6,0.0
rn6_eta0.1,6.0,0.1,F5,30,7,0.0
rn6_eta0.1,6.0,0.1,F5,30,8,1.0965095498249866e-08
rn6_eta0.1,6.0,0.1,F5,30,9,0.0
rn6_eta0.1,6.0,0.1,F6,10,0,12.798926598298864
rn6_eta0.1,6.0,0.1,F6,10,1,13.290508229922011
rn6_eta0.1,6.0,0.1,F6,10,2,12.471205366975369
rn6_eta0.1,6.0,0.1,F6,10,3,13.57714958286681
rn6_eta0.1,6.0,0.1,F6,10,4,13.741010198528556
rn6_eta0.1,6.0,0.1,F6,10,5,11.856843885420176
rn6_eta0.1,6.0,0.1,F6,10,6,12.962787213960723
rn6_eta0.1,6.0,0.1,F6,10,7,12.635065982637116
rn6_eta0.1,6.0,0.1,F6,10,8,13.904870598828095
rn6_eta0.1,6.0,0.1,F6,10,9,13.577149582866925
rn6_eta0.1,6.0,0.1,F6,30,0,39.901308401530514
rn6_eta0.1,6.0,0.1,F6,30,1,39.90131075912461
rn6_eta0.1,6.0,0.1,F6,30,2,39.94248032924463
rn6_eta0.1,6.0,0.1,F6,30,3,40.79128678650136
rn6_eta0.1,6.0,0.1,F6,30,4,43.173018086662864
rn6_eta0.1,6.0,0.1,F6,30,5,42.40655808292991
rn6_eta0.1,6.0,0.1,F6,30,6,40.75011485878724
rn6_eta0.1,6.0,0.1,F6,30,7,39.90131075912461
rn6_eta0.1,6.0,0.1,F6,30,8,39.90131075912461
rn6_eta0.1,6.0,0.1,F6,30,9,36.50608493009759
rn6_eta0.1,6.0,0.1,F7,10,0,8.0
rn6_eta0.1,6.0,0.1,F7,10,1,6.0
rn6_eta0.1,6.0,0.1,F7,10,2,10.0
rn6_eta0.1,6.0,0.1,F7,10,3,4.0
rn6_eta0.1,6.0,0.1,F7,10,4,6.0
rn6_eta0.1,6.0,0.1,F7,10,5,6.0
rn6_eta0.1,6.0,0.1,F7,10,6,6.0
rn6_eta0.1,6.0,0.1,F7,10,7,6.0
rn6_eta0.1,6.0,0.1,F7,10,8,10.00000000455907
rn6_eta0.1,6.0,0.1,F7,10,9,6.000004446181606
rn6_eta0.1,6.0,0.1,F7,30,0,32.0
rn6_eta0.1,6.0,0.1,F7,30,1,36.0
rn6_eta0.1,6.0,0.1,F7,30,2,32.0
rn6_eta0.1,6.0,0.1,F7,30,3,32.0
rn6_eta0.1,6.0,0.1,F7,30,4,38.0
rn6_eta0.1,6.0,0.1,F7,30,5,32.0
rn6_eta0.1,6.0,0.1,F7,30,6,36.0
rn6_eta0.1,6.0,0.1,F7,30,7,42.0
rn6_eta0.1,6.0,0.1,F7,30,8,42.0
rn6_eta0.1,6.0,0.1,F7,30,9,20.0
rn6_eta0.1,6.0,0.1,F9,10,0,18.659446554645
rn6_eta0.1,6.0,0.1,F9,10,1,125.26825598982214
rn6_eta0.1,6.0,0.1,F9,10,2,6.8299213753844015
rn6_eta0.1,6.0,0.1,F9,10,3,10.307336504114572
rn6_eta0.1,6.0,0.1,F9,10,4,7.104786741901989
rn6_eta0.1,6.0,0.1,F9,10,5,18.472083231527904
rn6_eta0.1,6.0,0.1,F9,10,6,7.079739139653611
rn6_eta0.1,6.0,0.1,F9,10,7,41.75640694381582
rn6_eta0.1,6.0,0.1,F9,10,8,7.01728529373122
rn6_eta0.1,6.0,0.1,F9,10,9,15.119576984876405
rn6_eta0.1,6.0,0.1,F9,30,0,882.4867620933637
rn6_eta0.1,6.0,0.1,F9,30,1,461.9672422835065
rn6_eta0.1,6.0,0.1,F9,30,2,1234.4424770539065
rn6_eta0.1,6.0,0.1,F9,30,3,991.7903842339912
rn6_eta0.1,6.0,0.1,F9,30,4,1220.5064683181226
rn6_eta0.1,6.0,0.1,F9,30,5,897.5698492503107
rn6_eta0.1,6.0,0.1,F9,30,6,1017.7769976673808
rn6_eta0.1,6.0,0.1,F9,30,7,993.1334079612552
rn6_eta0.1,6.0,0.1,F9,30,8,1246.6468336482358
rn6_eta0.1,6.0,0.1,F9,30,9,1472.493466366579
rn6_eta0.1,6.0,0.1,F10,10,0,0.0
rn6_eta0.1,6.0,0.1,F10,10,1,0.0
rn6_eta0.1,6.0,0.1,F10,10,2,0.0
rn6_eta0.1,6.0,0.1,F10,10,3,0.0
rn6_eta0.1,6.0,0.1,F10,10,4,5.691346724616551
rn6_eta0.1,6.0,0.1,F10,10,5,0.0
rn6_eta0.1,6.0,0.1,F10,10,6,0.9949590570932968
rn6_eta0.1,6.0,0.1,F10,10,7,0.0
rn6_eta0.1,6.0,0.1,F10,10,8,0.0
rn6_eta0.1,6.0,0.1,F10,10,9,0.0
rn6_eta0.1,6.0,0.1,F10,30,0,0.9949590570932968
rn6_eta0.1,6.0,0.1,F10,30,1,2.9848771712798907
rn6_eta0.1,6.0,0.1,F10,30,2,2.9848771712798907
