Algorithm,Function,Dimension,Run,Best
L-SHADE,RotatedElliptic,100,5,1000246.391157798
L-SHADE,RotatedElliptic,100,6,1217858.9145767875
L-SHADE,RotatedElliptic,100,7,915320.958217358
L-SHADE,RotatedElliptic,100,8,934453.4777556492
L-SHADE,RotatedElliptic,100,9,1037086.289445378
L-SHADE,RotatedElliptic,100,10,998139.2653309182
L-SHADE,RotatedElliptic,100,11,729587.0337576818
L-SHADE,RotatedElliptic,100,12,1217174.6451810063
L-SHADE,RotatedElliptic,100,13,1384646.773461668
L-SHADE,RotatedElliptic,100,14,1231325.1177625158
L-SHADE,RotatedElliptic,100,15,632104.6404476694
L-SHADE,RotatedElliptic,100,16,692707.2261554799
L-SHADE,RotatedElliptic,100,17,960171.4695259484
L-SHADE,RotatedElliptic,100,18,1241494.498096926
L-SHADE,RotatedElliptic,100,19,1037164.104659251
L-SHADE,RotatedElliptic,100,20,590274.1135706337
L-SHADE,RotatedElliptic,100,21,786650.6001177744
L-SHADE,RotatedElliptic,100,22,1310144.6559018616
L-SHADE,RotatedElliptic,100,23,1099897.0517046344
L-SHADE,RotatedElliptic,100,24,1046877.2297391082
L-SHADE,RotatedElliptic,100,25,1109760.328128854
L-SHADE,RotatedElliptic,100,26,1082443.6936613386
L-SHADE,RotatedElliptic,100,27,915869.845553198
L-SHADE,RotatedElliptic,100,28,1129184.9513432274
L-SHADE,RotatedElliptic,100,29,884398.6407000328
L-SHADE,Schwefel,100,0,5935.495528422813
L-SHADE,Schwefel,100,1,5185.796661046923
L-SHADE,Schwefel,100,2,4410.36368538942
L-SHADE,Schwefel,100,3,5317.638661611534
L-SHADE,Schwefel,100,4,5046.791376626141
L-SHADE,Schwefel,100,5,4983.339582854736
L-SHADE,Schwefel,100,6,5039.579431008962
L-SHADE,Schwefel,100,7,5573.3678562891
L-SHADE,Schwefel,100,8,5049.641120358494
L-SHADE,Schwefel,100,9,5467.486003504317
L-SHADE,Schwefel,100,10,5384.929588069463
L-SHADE,Schwefel,100,11,5406.759966479622
L-SHADE,Schwefel,100,12,5805.984364790733
L-SHADE,Schwefel,100,13,4838.222897001302
L-SHADE,Schwefel,100,14,5939.5251982527625
L-SHADE,Schwefel,100,15,6249.715865497805
L-SHADE,Schwefel,100,16,4983.651571443603
L-SHADE,Schwefel,100,17,5078.617384023157
L-SHADE,Schwefel,100,18,5410.623946297616
L-SHADE,Schwefel,100,19,5177.83527455166
L-SHADE,Schwefel,100,20,5364.128553218739
L-SHADE,Schwefel,100,21,5428.929004495658
L-SHADE,Schwefel,100,22,4969.155073613467
L-SHADE,Schwefel,100,23,5110.611252467024
L-SHADE,Schwefel,100,24,4952.18507586894
L-SHADE,Schwefel,100,25,5696.431713970036
L-SHADE,Schwefel,100,26,4854.408888133519
L-SHADE,Schwefel,100,27,4732.294057442545
L-SHADE,Schwefel,100,28,5080.148594815386
L-SHADE,Schwefel,100,29,5627.283060835805
L-SHADE,Zakharov,100,0,0.3171502946977486
L-SHADE,Zakharov,100,1,0.5068502153851403
L-SHADE,Zakharov,100,2,1.3476373889266322
L-SHADE,Zakharov,100,3,0.343673770057212
L-SHADE,Zakharov,100,4,0.233336270251126
L-SHADE,Zakharov,100,5,0.4035168371625223
L-SHADE,Zakharov,100,6,0.4045904386420307
L-SHADE,Zakharov,100,7,0.5015730546567475
L-SHADE,Zakharov,100,8,0.2811849671656116
L-SHADE,Zakharov,100,9,0.5079919343987005
L-SHADE,Zakharov,100,10,1.1051406226960503
L-SHADE,Zakharov,100,11,0.4538850107317246
L-SHADE,Zakharov,100,12,0.4315683859059183
L-SHADE,Zakharov,100,13,0.3980331238206945
L-SHADE,Zakharov,100,14,1.2412417855361928
L-SHADE,Zakharov,100,15,2.1155873700852426
L-SHADE,Zakharov,100,16,0.2098210776519755
L-SHADE,Zakharov,100,17,0.6229424127843419
L-SHADE,Zakharov,100,18,0.3808407727713684
L-SHADE,Zakharov,100,19,0.8678753587312855
L-SHADE,Zakharov,100,20,0.4479632623262907
L-SHADE,Zakharov,100,21,0.8784905132999065
L-SHADE,Zakharov,100,22,0.1884527148815654
L-SHADE,Zakharov,100,23,0.8463008054837732
L-SHADE,Zakharov,100,24,0.1753068830031416
L-SHADE,Zakharov,100,25,1.4255656849737066
L-SHADE,Zakharov,100,26,0.597169861503228
L-SHADE,Zakharov,100,27,1.1374590005784304
L-SHADE,Zakharov,100,28,0.613691735580896
L-SHADE,Zakharov,100,29,0.6112892762805013
jSO,Ackley,100,0,7.336535823299072e-10
jSO,Ackley,100,1,1.5649850304555455e-09
jSO,Ackley,100,2,1.6257186707946403e-09
jSO,Ackley,100,3,7.249458811031673e-10
jSO,Ackley,100,4,1.3688432609626486e-09
jSO,Ackley,100,5,1.1072178729421012e-09
jSO,Ackley,100,6,1.8762382758552576e-09
jSO,Ackley,100,7,2.238220719874562e-09
jSO,Ackley,100,8,9.979719273189858e-10
jSO,Ackley,100,9,1.5606294034853363e-09
jSO,Ackley,100,10,5.392419843985863e-10
jSO,Ackley,100,11,5.642992739751661e-10
jSO,Ackley,100,12,1.578225994336435e-09
jSO,Ackley,100,13,6.006222186272224e-10
jSO,Ackley,100,14,1.0557212881678881e-09
jSO,Ackley,100,15,4.917599660814176e-10
jSO,Ackley,100,16,7.768332643820485e-10
jSO,Ackley,100,17,4.2995695892500407e-10
jSO,Ackley,100,18,1.0967515784443547e-09
jSO,Ackley,100,19,1.449546704890281e-09
jSO,Ackley,100,20,1.8108612387379706e-09
jSO,Ackley,100,21,1.3734298143219803e-09
jSO,Ackley,100,22,8.750977720239915e-10
jSO,Ackley,100,23,1.3546714860979135e-09
jSO,Ackley,100,24,1.6455925511138503e-09
jSO,Ackley,100,25,3.0358724423251715e-09
jSO,Ackley,100,26,1.1321756865356747e-09
jSO,Ackley,100,27,6.56691145906052e-10
jSO,Ackley,100,28,1.596373255807748e-09
jSO,Ackley,100,29,1.0637077885178312e-09
jSO,BentCigar,100,0,2.6746131468139343e-09
jSO,BentCigar,100,1,3.134369862208093e-09
jSO,BentCigar,100,2,4.329275871753957e-08
jSO,BentCigar,100,3,2.280079317434864e-08
jSO,BentCigar,100,4,2.1190787600277585e-07
jSO,BentCigar,100,5,4.322662415660241e-09
jSO,BentCigar,100,6,1.0526598128775924e-08
jSO,BentCigar,100,7,3.9855215711803705e-09
jSO,BentCigar,100,8,8.083058963786571e-08
jSO,BentCigar,100,9,8.5559856937797e-08
jSO,BentCigar,100,10,1.1890492330669165e-08
jSO,BentCigar,100,11,9.308438237886213e-09
jSO,BentCigar,100,12,6.987490046389302e-09
jSO,BentCigar,100,13,1.9264737512275315e-08
jSO,BentCigar,100,14,1.013331512577475e-07
jSO,BentCigar,100,15,1.4226640216653364e-08
jSO,BentCigar,100,16,3.0631247849041184e-08
jSO,BentCigar,100,17,3.336785748848595e-09
jSO,BentCigar,100,18,7.593907110724327e-09
jSO,BentCigar,100,19,1.3676011750707268e-08
jSO,BentCigar,100,20,1.0695264791493274e-08
jSO,BentCigar,100,21,1.2712514791111854e-08
jSO,BentCigar,100,22,9.729513237275624e-09
jSO,BentCigar,100,23,2.2914849794789323e-08
jSO,BentCigar,100,24,9.58241785865017e-08
jSO,BentCigar,100,25,8.188137433948956e-10
jSO,BentCigar,100,26,7.266233338164007e-08
jSO,BentCigar,100,27,7.007576640654767e-09
jSO,BentCigar,100,28,3.1533451731813024e-08
jSO,BentCigar,100,29,3.9175845759604885e-09
jSO,Composition,100,0,2.0638586927888052e-09
jSO,Composition,100,1,8.041765112500905e-10
jSO,Composition,100,2,1.810102553278832e-09
jSO,Composition,100,3,1.751788308358609e-09
jSO,Composition,100,4,1.329777421409758e-09
jSO,Composition,100,5,1.4831445236025291e-09
jSO,Composition,100,6,1.513569964687513e-09
jSO,Composition,100,7,1.1330920806688887e-09
jSO,Composition,100,8,1.0204888175880799e-09
jSO,Composition,100,9,6.73342498541337e-10
jSO,Composition,100,10,1.2619525623704864e-09
jSO,Composition,100,11,5.976945649767587e-10
jSO,Composition,100,12,1.1730014909301501e-09
jSO,Composition,100,13,4.3704440305720803e-10
jSO,Composition,100,14,1.4267363101156408e-09
jSO,Composition,100,15,1.4152308464581484e-09
jSO,Composition,100,16,4.3953485537333396e-10
jSO,Composition,100,17,1.08826571458197e-09
jSO,Composition,100,18,1.9396185128668804e-09
jSO,Composition,100,19,9.544936066614662e-10
jSO,Composition,100,20,1.540604340458441e-09
jSO,Composition,100,21,9.73038772511608e-10
jSO,Composition,100,22,1.906414849228534e-09
jSO,Composition,100,23,6.8352102340374e-10
jSO,Composition,100,24,6.41307678773175e-10
jSO,Composition,100,25,1.293557504266722e-09
jSO,Composition,100,26,1.1723815423750203e-09
jSO,Composition,100,27,1.0934917565459987e-09
jSO,Composition,100,28,5.689655453941842e-10
jSO,Composition,100,29,1.1659156032906031e-09
jSO,DynamicSphere,100,0,22.384021912500923
jSO,DynamicSphere,100,1,19.202217905997163
jSO,DynamicSphere,100,2,18.17347252826977
jSO,DynamicSphere,100,3,15.729071436270518
jSO,DynamicSphere,100,4,16.74492127347235
jSO,DynamicSphere,100,5,25.075854970894294
jSO,DynamicSphere,100,6,14.914800457678602
jSO,DynamicSphere,100,7,20.94898646851264
jSO,DynamicSphere,100,8,27.577299348299206
jSO,DynamicSphere,100,9,19.200728053918688
jSO,DynamicSphere,100,10,23.455776054106977
jSO,DynamicSphere,100,11,21.38788789788808
jSO,DynamicSphere,100,12,21.578899117440724
jSO,DynamicSphere,100,13,19.11667431468125
jSO,DynamicSphere,100,14,17.177301992522462
jSO,DynamicSphere,100,15,27.22251360388833
jSO,DynamicSphere,100,16,16.914261333933972
jSO,DynamicSphere,100,17,24.36934967564916
jSO,DynamicSphere,100,18,20.389211279050947
jSO,DynamicSphere,100,19,21.839157285493645
jSO,DynamicSphere,100,20,22.051833948413822
jSO,DynamicSphere,100,21,19.055244048372263
jSO,DynamicSphere,100,22,22.915268484291
jSO,DynamicSphere,100,23,28.17435510859804
jSO,DynamicSphere,100,24,27.32489961037104
jSO,DynamicSphere,100,25,16.422341353651248
jSO,DynamicSphere,100,26,20.371013215500827
jSO,DynamicSphere,100,27,27.99010665837124
jSO,DynamicSphere,100,28,17.536268583948925
jSO,DynamicSphere,100,29,17.36935240421498
jSO,Griewank,100,0,4.440892098500626e-16
jSO,Griewank,100,1,1.4432899320127037e-15
jSO,Griewank,100,2,6.661338147750939e-16
jSO,Griewank,100,3,1.1102230246251563e-15
jSO,Griewank,100,4,1.2212453270876722e-15
jSO,Griewank,100,5,1.9984014443252818e-15
jSO,Griewank,100,6,1.6653345369377348e-15
jSO,Griewank,100,7,3.1086244689504387e-15
jSO,Griewank,100,8,3.996802888650564e-15
jSO,Griewank,100,9,1.9984014443252818e-15
jSO,Griewank,100,10,2.3314683517128287e-15
jSO,Griewank,100,11,2.1094237467877974e-15
jSO,Griewank,100,12,1.6653345369377348e-15
jSO,Griewank,100,13,1.5543122344752194e-15
jSO,Griewank,100,14,1.3322676295501878e-15
jSO,Griewank,100,15,1.6653345369377348e-15
jSO,Griewank,100,16,1.5543122344752194e-15
jSO,Griewank,100,17,2.220446049250313e-15
jSO,Griewank,100,18,1.9984014443252818e-15
jSO,Griewank,100,19,1.4432899320127037e-15
jSO,Griewank,100,20,1.2212453270876722e-15
jSO,Griewank,100,21,2.220446049250313e-15
jSO,Griewank,100,22,1.7763568394002505e-15
jSO,Griewank,100,23,0.0073960403341161
jSO,Griewank,100,24,1.7763568394002505e-15
jSO,Griewank,100,25,9.992007221626409e-16
jSO,Griewank,100,26,1.5543122344752194e-15
jSO,Griewank,100,27,7.771561172376097e-16
jSO,Griewank,100,28,1.9984014443252818e-15
jSO,Griewank,100,29,3.1086244689504387e-15
jSO,Levy,100,0,1.0865058006294269e-17
jSO,Levy,100,1,1.021102882597633e-17
jSO,Levy,100,2,2.0313217026125125e-18
jSO,Levy,100,3,0.0895282504164412
jSO,Levy,100,4,1.463301277343995e-18
jSO,Levy,100,5,2.9610785456771797e-18
jSO,Levy,100,6,2.369033885032859e-18
jSO,Levy,100,7,2.6648729379731917e-18
jSO,Levy,100,8,3.502260435033975e-18
jSO,Levy,100,9,1.3920230375314164e-18
jSO,Levy,100,10,1.8294193389109437e-18
jSO,Levy,100,11,2.96184946330735e-18
jSO,Levy,100,12,5.245138913251782e-18
jSO,Levy,100,13,2.730890458381463e-18
jSO,Levy,100,14,4.928981411425404e-19
jSO,Levy,100,15,4.4399978992722974e-18
jSO,Levy,100,16,2.4669490380247472e-18
jSO,Levy,100,17,1.4468209041843185e-18
jSO,Levy,100,18,4.359079650480044e-18
jSO,Levy,100,19,3.2018506859914453e-18
jSO,Levy,100,20,3.068317380806261e-18
jSO,Levy,100,21,3.6556869172164065e-18
jSO,Levy,100,22,5.117099190553764e-18
jSO,Levy,100,23,3.789799168592714e-18
jSO,Levy,100,24,0.089528250416441
jSO,Levy,100,25,1.6641108517884613e-18
jSO,Levy,100,26,2.1268455572133372e-18
jSO,Levy,100,27,2.380766187691748e-18
jSO,Levy,100,28,2.4391369560414148e-18
jSO,Levy,100,29,8.527902232943695e-19
jSO,NoisyRastrigin,100,0,70.44827659145798
jSO,NoisyRastrigin,100,1,97.13726000787696
jSO,NoisyRastrigin,100,2,94.44404270639026
jSO,NoisyRastrigin,100,3,92.38028287053216
jSO,NoisyRastrigin,100,4,91.13179370451662
jSO,NoisyRastrigin,100,5,95.74942553558128
jSO,NoisyRastrigin,100,6,90.12465183387154
jSO,NoisyRastrigin,100,7,93.54601797815332
jSO,NoisyRastrigin,100,8,99.6638907497567
jSO,NoisyRastrigin,100,9,90.6563379854189
jSO,NoisyRastrigin,100,10,97.97556199645383
jSO,NoisyRastrigin,100,11,94.5348320982422
jSO,NoisyRastrigin,100,12,76.36755752994773
jSO,NoisyRastrigin,100,13,89.22758304915476
jSO,NoisyRastrigin,100,14,97.2838600658802
jSO,NoisyRastrigin,100,15,86.48653422039683
jSO,NoisyRastrigin,100,16,85.21265790290653
jSO,NoisyRastrigin,100,17,87.26064591741931
jSO,NoisyRastrigin,100,18,98.36434265621018
jSO,NoisyRastrigin,100,19,90.29348584137256
jSO,NoisyRastrigin,100,20,99.63919035204638
jSO,NoisyRastrigin,100,21,89.56720140761952
jSO,NoisyRastrigin,100,22,88.23249572646237
jSO,NoisyRastrigin,100,23,88.11678402319772
jSO,NoisyRastrigin,100,24,90.84217328286309
jSO,NoisyRastrigin,100,25,86.78945140976454
jSO,NoisyRastrigin,100,26,86.75732183147954
jSO,NoisyRastrigin,100,27,97.11459914272548
jSO,NoisyRastrigin,100,28,88.8446035923761
jSO,NoisyRastrigin,100,29,84.19077563488212
jSO,NoisySphere,100,0,0.041813708727583
jSO,NoisySphere,100,1,0.0341758803191357
jSO,NoisySphere,100,2,0.0405387272738872
jSO,NoisySphere,100,3,0.0441566035597471
jSO,NoisySphere,100,4,0.0629589495750491
jSO,NoisySphere,100,5,0.0411929229325054
jSO,NoisySphere,100,6,0.0467635448725715
jSO,NoisySphere,100,7,0.0442229373367015
jSO,NoisySphere,100,8,0.041390189948563
jSO,NoisySphere,100,9,0.0472126034523049
jSO,NoisySphere,100,10,0.0389445561515534
jSO,NoisySphere,100,11,0.0415700700822226
jSO,NoisySphere,100,12,0.0580487089476295
jSO,NoisySphere,100,13,0.0562901670272059
jSO,NoisySphere,100,14,0.0442638562204962
jSO,NoisySphere,100,15,0.0404488292947631
jSO,NoisySphere,100,16,0.0605486340079668
jSO,NoisySphere,100,17,0.0509992742901478
jSO,NoisySphere,100,18,0.0433537316707315
jSO,NoisySphere,100,19,0.0565192556432429
jSO,NoisySphere,100,20,0.0423664471628956
jSO,NoisySphere,100,21,0.0412272184931426
jSO,NoisySphere,100,22,0.0425497167118242
jSO,NoisySphere,100,23,0.041880427538832
jSO,NoisySphere,100,24,0.0533168000124236
jSO,NoisySphere,100,25,0.0390662743940798
jSO,NoisySphere,100,26,0.0487465365931595
jSO,NoisySphere,100,27,0.0415284213824588
jSO,NoisySphere,100,28,0.057215185445749
jSO,NoisySphere,100,29,0.0593435071259655
jSO,Rosenbrock,100,0,82.46338813189959
jSO,Rosenbrock,100,1,90.80661937367444
jSO,Rosenbrock,100,2,87.03595017125006
jSO,Rosenbrock,100,3,86.17134906777088
jSO,Rosenbrock,100,4,85.6464407308477
jSO,Rosenbrock,100,5,88.22820740271814
jSO,Rosenbrock,100,6,83.7018166334742
jSO,Rosenbrock,100,7,83.38094513300481
jSO,Rosenbrock,100,8,86.01180933791241
jSO,Rosenbrock,100,9,94.81380142820704
jSO,Rosenbrock,100,10,87.78154482336666
jSO,Rosenbrock,100,11,87.16920300327799
jSO,Rosenbrock,100,12,85.47866599766061
jSO,Rosenbrock,100,13,84.45684823120871
jSO,Rosenbrock,100,14,84.61206182428491
jSO,Rosenbrock,100,15,88.9985331299536
jSO,Rosenbrock,100,16,89.23561314670104
jSO,Rosenbrock,100,17,89.09442097817319
jSO,Rosenbrock,100,18,84.9172806313739
jSO,Rosenbrock,100,19,143.26972890087126
jSO,Rosenbrock,100,20,83.93898917545525
jSO,Rosenbrock,100,21,84.18649198928438
jSO,Rosenbrock,100,22,86.23238641372662
jSO,Rosenbrock,100,23,84.19485796857674
jSO,Rosenbrock,100,24,88.81339053006509
jSO,Rosenbrock,100,25,86.83318171681583
jSO,Rosenbrock,100,26,86.64004482153675
jSO,Rosenbrock,100,27,86.85985807708833
jSO,Rosenbrock,100,28,89.03226831184112
jSO,Rosenbrock,100,29,88.2444164037927
jSO,RotatedElliptic,100,0,1342349.1970182506
jSO,RotatedElliptic,100,1,1452614.942457647
jSO,RotatedElliptic,100,2,1370392.436778323
jSO,RotatedElliptic,100,3,1222510.9520373128
jSO,RotatedElliptic,100,4,1238221.0532237815
jSO,RotatedElliptic,100,5,1060737.8826536275
jSO,RotatedElliptic,100,6,744846.1376699993
jSO,RotatedElliptic,100,7,1207844.4968174396
jSO,RotatedElliptic,100,8,1110958.5431860045
jSO,RotatedElliptic,100,9,764534.5088630477
jSO,RotatedElliptic,100,10,1038586.0332232994
jSO,RotatedElliptic,100,11,1372200.5705648956
jSO,RotatedElliptic,100,12,899908.9548847529
jSO,RotatedElliptic,100,13,1424677.9635683035
jSO,RotatedElliptic,100,14,790719.089919555
jSO,RotatedElliptic,100,15,1591801.3894750662
jSO,RotatedElliptic,100,16,983172.6817378463
jSO,RotatedElliptic,100,17,840503.0854694913
jSO,RotatedElliptic,100,18,1562866.7974888482
jSO,RotatedElliptic,100,19,1599667.6655864858
jSO,RotatedElliptic,100,20,950831.3069615908
jSO,RotatedElliptic,100,21,1248794.3917045563
jSO,RotatedElliptic,100,22,1109577.9638943556
jSO,RotatedElliptic,100,23,1680004.835913013
jSO,RotatedElliptic,100,24,911579.4865845278
jSO,RotatedElliptic,100,25,1168780.3077873804
jSO,RotatedElliptic,100,26,1295549.9907523186
jSO,RotatedElliptic,100,27,915684.9744801902
jSO,RotatedElliptic,100,28,785080.5836495648
jSO,RotatedElliptic,100,29,1153726.511449679
jSO,Schwefel,100,0,5900.386285101624
jSO,Schwefel,100,1,6642.2419129255
jSO,Schwefel,100,2,7111.756883429902
jSO,Schwefel,100,3,5249.557036024409
jSO,Schwefel,100,4,6026.961016296933
jSO,Schwefel,100,5,6182.698065736629
jSO,Schwefel,100,6,5954.62341049825
jSO,Schwefel,100,7,5792.87107159185
jSO,Schwefel,100,8,4464.724697773025
jSO,Schwefel,100,9,6250.013246739181
jSO,Schwefel,100,10,6626.20423566948
jSO,Schwefel,100,11,5720.448561966696
jSO,Schwefel,100,12,5880.65227488536
jSO,Schwefel,100,13,5497.3249487466965
jSO,Schwefel,100,14,5876.900758180149
jSO,Schwefel,100,15,6184.228220006815
jSO,Schwefel,100,16,5225.164258011588
jSO,Schwefel,100,17,5345.958622072394
jSO,Schwefel,100,18,4951.765034967808
jSO,Schwefel,100,19,5720.842628397615
jSO,Schwefel,100,20,4936.67995163882
jSO,Schwefel,100,21,6316.092598029114
jSO,Schwefel,100,22,5799.064613589791
jSO,Schwefel,100,23,6450.610453063309
jSO,Schwefel,100,24,5498.329398227885
jSO,Schwefel,100,25,5452.794606757969
jSO,Schwefel,100,26,5701.674206233118
jSO,Schwefel,100,27,6639.543570916088
jSO,Schwefel,100,28,5500.516932503779
jSO,Schwefel,100,29,6545.737560991554
jSO,Zakharov,100,0,0.2443362192655375
jSO,Zakharov,100,1,0.4196093245851638
jSO,Zakharov,100,2,0.3137327371883595
jSO,Zakharov,100,3,0.4952897538954832
jSO,Zakharov,100,4,0.233649295563998
jSO,Zakharov,100,5,0.090133267394497
jSO,Zakharov,100,6,0.1733590042620824
jSO,Zakharov,100,7,0.1609964477038925
jSO,Zakharov,100,8,0.5156412239410126
jSO,Zakharov,100,9,0.1586118292856537
jSO,Zakharov,100,10,0.264746809731357
jSO,Zakharov,100,11,0.156078445541394
jSO,Zakharov,100,12,0.203123898817657
jSO,Zakharov,100,13,0.5378535581812508
jSO,Zakharov,100,14,0.0797040059438821
jSO,Zakharov,100,15,0.4222995525915733
jSO,Zakharov,100,16,0.1515443373981055
jSO,Zakharov,100,17,0.1258224430907653
jSO,Zakharov,100,18,0.2202029076041698
jSO,Zakharov,100,19,0.2272297511773821
jSO,Zakharov,100,20,0.3132663223515705
jSO,Zakharov,100,21,0.4816911986060611
jSO,Zakharov,100,22,0.1312294873761901
jSO,Zakharov,100,23,0.2693257483511623
jSO,Zakharov,100,24,0.1533287972763551
jSO,Zakharov,100,25,0.2170136837321425
jSO,Zakharov,100,26,0.198466502045279
jSO,Zakharov,100,27,0.2864918000997593
jSO,Zakharov,100,28,0.1895066352921911
jSO,Zakharov,100,29,0.1742061780621528
LSHADE-cnEpSin,Ackley,100,0,1.054196698824228e-07
LSHADE-cnEpSin,Ackley,100,1,8.35763001028056e-08
LSHADE-cnEpSin,Ackley,100,2,7.553138603455524e-08
LSHADE-cnEpSin,Ackley,100,3,1.0221861801440468e-07
LSHADE-cnEpSin,Ackley,100,4,1.3832011136472033e-07
LSHADE-cnEpSin,Ackley,100,5,1.0696816277189215e-07
LSHADE-cnEpSin,Ackley,100,6,1.4607019638290808e-07
LSHADE-cnEpSin,Ackley,100,7,7.2465863087956e-08
LSHADE-cnEpSin,Ackley,100,8,9.145109958197396e-08
LSHADE-cnEpSin,Ackley,100,9,1.0597468902417972e-07
LSHADE-cnEpSin,Ackley,100,10,1.464709531440178e-07
LSHADE-cnEpSin,Ackley,100,11,1.5404721809275657e-07
LSHADE-cnEpSin,Ackley,100,12,1.013445296571547e-07
LSHADE-cnEpSin,Ackley,100,13,8.104444804146739e-08
LSHADE-cnEpSin,Ackley,100,14,1.550102735059511e-07
LSHADE-cnEpSin,Ackley,100,15,9.95912547985256e-08
LSHADE-cnEpSin,Ackley,100,16,1.4327868713692737e-07
LSHADE-cnEpSin,Ackley,100,17,1.1109543551768297e-07
LSHADE-cnEpSin,Ackley,100,18,1.6647497291799598e-07
LSHADE-cnEpSin,Ackley,100,19,1.498820094703035e-07
LSHADE-cnEpSin,Ackley,100,20,2.3002618165790525e-07
LSHADE-cnEpSin,Ackley,100,21,1.389499684201212e-07
LSHADE-cnEpSin,Ackley,100,22,1.5453391499775648e-07
LSHADE-cnEpSin,Ackley,100,23,8.118049565908336e-08
LSHADE-cnEpSin,Ackley,100,24,6.106597938426718e-08
LSHADE-cnEpSin,Ackley,100,25,1.000176728105373e-07
LSHADE-cnEpSin,Ackley,100,26,1.0812832984541389e-07
LSHADE-cnEpSin,Ackley,100,27,1.7085366410540814e-07
LSHADE-cnEpSin,Ackley,100,28,7.734456319852256e-08
LSHADE-cnEpSin,Ackley,100,29,8.806255680227083e-08
LSHADE-cnEpSin,BentCigar,100,0,0.0012562487428781
LSHADE-cnEpSin,BentCigar,100,1,0.0002312472885057
LSHADE-cnEpSin,BentCigar,100,2,0.0004439679919588
LSHADE-cnEpSin,BentCigar,100,3,0.0001836345748485
LSHADE-cnEpSin,BentCigar,100,4,0.0005451087834312
LSHADE-cnEpSin,BentCigar,100,5,9.15737250122124e-05
LSHADE-cnEpSin,BentCigar,100,6,0.0012285012287248
LSHADE-cnEpSin,BentCigar,100,7,0.0005669860588993
LSHADE-cnEpSin,BentCigar,100,8,0.0007162217149817
LSHADE-cnEpSin,BentCigar,100,9,0.0004508898706907
LSHADE-cnEpSin,BentCigar,100,10,0.0002063494943241
LSHADE-cnEpSin,BentCigar,100,11,0.0001163728410502
LSHADE-cnEpSin,BentCigar,100,12,0.0001220076904794
LSHADE-cnEpSin,BentCigar,100,13,0.0002234100291496
LSHADE-cnEpSin,BentCigar,100,14,0.0001497602721759
LSHADE-cnEpSin,BentCigar,100,15,0.0003401020419984
LSHADE-cnEpSin,BentCigar,100,16,0.0006171490549074
LSHADE-cnEpSin,BentCigar,100,17,0.0003938572948542
LSHADE-cnEpSin,BentCigar,100,18,5.041947640921402e-05
LSHADE-cnEpSin,BentCigar,100,19,0.0020723271972311
LSHADE-cnEpSin,BentCigar,100,20,0.001218693009804
LSHADE-cnEpSin,BentCigar,100,21,0.0001769806480221
LSHADE-cnEpSin,BentCigar,100,22,0.0014768848950207
LSHADE-cnEpSin,BentCigar,100,23,0.0001347387192308
LSHADE-cnEpSin,BentCigar,100,24,0.0001045393491195
LSHADE-cnEpSin,BentCigar,100,25,0.0004362264287809
LSHADE-cnEpSin,BentCigar,100,26,0.0006166338937453
LSHADE-cnEpSin,BentCigar,100,27,0.0012268110348551
LSHADE-cnEpSin,BentCigar,100,28,0.0002546848805796
LSHADE-cnEpSin,BentCigar,100,29,0.0002114097023052
LSHADE-cnEpSin,Composition,100,0,4.365504920476766e-07
LSHADE-cnEpSin,Composition,100,1,2.531077746108507e-07
LSHADE-cnEpSin,Composition,100,2,1.457316109054073e-07
LSHADE-cnEpSin,Composition,100,3,1.5439032071917064e-07
LSHADE-cnEpSin,Composition,100,4,1.583902496472632e-07
LSHADE-cnEpSin,Composition,100,5,1.5870432854493032e-07
LSHADE-cnEpSin,Composition,100,6,1.3021938451861313e-07
LSHADE-cnEpSin,Composition,100,7,1.1697625874740537e-07
LSHADE-cnEpSin,Composition,100,8,2.583533188389812e-07
LSHADE-cnEpSin,Composition,100,9,1.510917840032219e-07
LSHADE-cnEpSin,Composition,100,10,1.0485937362602989e-07
LSHADE-cnEpSin,Composition,100,11,1.3738496197157302e-07
LSHADE-cnEpSin,Composition,100,12,1.6569501028131908e-07
LSHADE-cnEpSin,Composition,100,13,1.646844384783743e-07
LSHADE-cnEpSin,Composition,100,14,1.510094939618851e-07
LSHADE-cnEpSin,Composition,100,15,2.2078566911391362e-07
LSHADE-cnEpSin,Composition,100,16,1.754740242832033e-07
LSHADE-cnEpSin,Composition,100,17,1.2953487029342492e-07
LSHADE-cnEpSin,Composition,100,18,9.978500371094413e-08
LSHADE-cnEpSin,Composition,100,19,4.325917045959887e-07
LSHADE-cnEpSin,Composition,100,20,1.7975690891839e-07
LSHADE-cnEpSin,Composition,100,21,1.0789104194450497e-07
LSHADE-cnEpSin,Composition,100,22,2.927865174251375e-07
LSHADE-cnEpSin,Composition,100,23,2.466646305318675e-07
LSHADE-cnEpSin,Composition,100,24,1.552968577433451e-07
LSHADE-cnEpSin,Composition,100,25,2.902963312038822e-07
LSHADE-cnEpSin,Composition,100,26,2.144434651541689e-07
LSHADE-cnEpSin,Composition,100,27,1.296923235211534e-07
LSHADE-cnEpSin,Composition,100,28,1.4880361465368636e-07
LSHADE-cnEpSin,Composition,100,29,2.392639792301809e-07
LSHADE-cnEpSin,DynamicSphere,100,0,12.567684757288404
LSHADE-cnEpSin,DynamicSphere,100,1,16.037938550711708
LSHADE-cnEpSin,DynamicSphere,100,2,15.395066642746446
