Config,r_N,eta,Function,Dimension,Run,Best
rn6_eta0.1,6.0,0.1,F7,10,4,10.0
rn6_eta0.1,6.0,0.1,F7,10,5,4.0
rn6_eta0.1,6.0,0.1,F7,10,6,6.0
rn6_eta0.1,6.0,0.1,F7,10,7,10.000000226679733
rn6_eta0.1,6.0,0.1,F7,10,8,10.0
rn6_eta0.1,6.0,0.1,F7,10,9,6.0
rn6_eta0.1,6.0,0.1,F7,30,0,46.00008640185058
rn6_eta0.1,6.0,0.1,F7,30,1,34.000000538880954
rn6_eta0.1,6.0,0.1,F7,30,2,32.0000000024595
rn6_eta0.1,6.0,0.1,F7,30,3,38.00489375424331
rn6_eta0.1,6.0,0.1,F7,30,4,32.000000000000114
rn6_eta0.1,6.0,0.1,F7,30,5,20.006720976532847
rn6_eta0.1,6.0,0.1,F7,30,6,32.00000000000034
rn6_eta0.1,6.0,0.1,F7,30,7,38.00002437305125
rn6_eta0.1,6.0,0.1,F7,30,8,22.000000000033424
rn6_eta0.1,6.0,0.1,F7,30,9,56.00001325830112
rn6_eta0.1,6.0,0.1,F9,10,0,3.602324010808843
rn6_eta0.1,6.0,0.1,F9,10,1,6.829921383743567
rn6_eta0.1,6.0,0.1,F9,10,2,10.432247119533711
rn6_eta0.1,6.0,0.1,F9,10,3,10.369790945153
rn6_eta0.1,6.0,0.1,F9,10,4,10.68911442409444
rn6_eta0.1,6.0,0.1,F9,10,5,7.103477429911436
rn6_eta0.1,6.0,0.1,F9,10,6,15.369394749031017
rn6_eta0.1,6.0,0.1,F9,10,7,7.142193580578351
rn6_eta0.1,6.0,0.1,F9,10,8,13.659842750768805
rn6_eta0.1,6.0,0.1,F9,10,9,0.3122722051948585
rn6_eta0.1,6.0,0.1,F9,30,0,763.4334478559649
rn6_eta0.1,6.0,0.1,F9,30,1,1106.473235094647
rn6_eta0.1,6.0,0.1,F9,30,2,1203.5279266052949
rn6_eta0.1,6.0,0.1,F9,30,3,1359.090934073134
rn6_eta0.1,6.0,0.1,F9,30,4,1070.6762264818954
rn6_eta0.1,6.0,0.1,F9,30,5,1304.9985601252592
rn6_eta0.1,6.0,0.1,F9,30,6,1003.606592664295
rn6_eta0.1,6.0,0.1,F9,30,7,1048.9803041834002
rn6_eta0.1,6.0,0.1,F9,30,8,710.6092361848805
rn6_eta0.1,6.0,0.1,F9,30,9,1347.2986926078356
rn6_eta0.1,6.0,0.1,F10,10,0,0.0
rn6_eta0.1,6.0,0.1,F10,10,1,0.0
rn6_eta0.1,6.0,0.1,F10,10,2,0.0
rn6_eta0.1,6.0,0.1,F10,10,3,0.0
rn6_eta0.1,6.0,0.1,F10,10,4,0.9949590570932968
rn6_eta0.1,6.0,0.1,F10,10,5,0.0
rn6_eta0.1,6.0,0.1,F10,10,6,1.9899181141865936
rn6_eta0.1,6.0,0.1,F10,10,7,0.9949590570932968
rn6_eta0.1,6.0,0.1,F10,10,8,0.0
rn6_eta0.1,6.0,0.1,F10,10,9,0.0
rn6_eta0.1,6.0,0.1,F10,30,0,3.084368518800261
rn6_eta0.1,6.0,0.1,F10,30,1,5.440222279611703
rn6_eta0.1,6.0,0.1,F10,30,2,3.0176129743388174
rn6_eta0.1,6.0,0.1,F10,30,3,3.998667877810704
rn6_eta0.1,6.0,0.1,F10,30,4,1.0384697880547265
rn6_eta0.1,6.0,0.1,F10,30,5,0.9949590570935244
rn6_eta0.1,6.0,0.1,F10,30,6,2.9850848317838654
rn6_eta0.1,6.0,0.1,F10,30,7,0.0031664246464515
rn6_eta0.1,6.0,0.1,F10,30,8,5.375998082960791
rn6_eta0.1,6.0,0.1,F10,30,9,3.1341349601943875
rn6_eta0.1,6.0,0.1,F11,10,0,217.1396693905731
rn6_eta0.1,6.0,0.1,F11,10,1,0.2081429846455194
rn6_eta0.1,6.0,0.1,F11,10,2,0.2081429846455194
rn6_eta0.1,6.0,0.1,F11,10,3,0.0
rn6_eta0.1,6.0,0.1,F11,10,4,0.0
rn6_eta0.1,6.0,0.1,F11,10,5,0.0
rn6_eta0.1,6.0,0.1,F11,10,6,217.3478123752184
rn6_eta0.1,6.0,0.1,F11,10,7,0.0
rn6_eta0.1,6.0,0.1,F11,10,8,0.2081429846455194
rn6_eta0.1,6.0,0.1,F11,10,9,0.2081429846455194
rn6_eta0.1,6.0,0.1,F11,30,0,0.0693932123849663
rn6_eta0.1,6.0,0.1,F11,30,1,0.0
rn6_eta0.1,6.0,0.1,F11,30,2,12.054741962877417
rn6_eta0.1,6.0,0.1,F11,30,3,0.0693932123849663
rn6_eta0.1,6.0,0.1,F11,30,4,0.0
rn6_eta0.1,6.0,0.1,F11,30,5,0.0
rn6_eta0.1,6.0,0.1,F11,30,6,30.510836666057457
rn6_eta0.1,6.0,0.1,F11,30,7,0.0
rn6_eta0.1,6.0,0.1,F11,30,8,142.391245335986
rn6_eta0.1,6.0,0.1,F11,30,9,12.109996747208925
rn6_eta0.1,6.0,0.1,F15,10,0,1.6816890614927615
rn6_eta0.1,6.0,0.1,F15,10,1,0.3918947933318577
rn6_eta0.1,6.0,0.1,F15,10,2,0.1570112982838054
rn6_eta0.1,6.0,0.1,F15,10,3,233.02532006295905
rn6_eta0.1,6.0,0.1,F15,10,4,1.4980764882975564
rn6_eta0.1,6.0,0.1,F15,10,5,435.9857071814674
rn6_eta0.1,6.0,0.1,F15,10,6,435.5720528118959
rn6_eta0.1,6.0,0.1,F15,10,7,0.2894469462946745
rn6_eta0.1,6.0,0.1,F15,10,8,434.9697079449734
rn6_eta0.1,6.0,0.1,F15,10,9,1.6931055587981518
rn6_eta0.1,6.0,0.1,F15,30,0,3.536865677061769
rn6_eta0.1,6.0,0.1,F15,30,1,3.2395238965959834
rn6_eta0.1,6.0,0.1,F15,30,2,220.74773820061137
rn6_eta0.1,6.0,0.1,F15,30,3,3.6652476401175136
rn6_eta0.1,6.0,0.1,F15,30,4,3.528591212760148
rn6_eta0.1,6.0,0.1,F15,30,5,2.927531272474198
rn6_eta0.1,6.0,0.1,F15,30,6,3.500688799701493
rn6_eta0.1,6.0,0.1,F15,30,7,220.28810506590253
rn6_eta0.1,6.0,0.1,F15,30,8,7.118253298438049
rn6_eta0.1,6.0,0.1,F15,30,9,224.72671917803063
rn6_eta0.2,6.0,0.2,F1,10,0,0.0
rn6_eta0.2,6.0,0.2,F1,10,1,0.0
rn6_eta0.2,6.0,0.2,F1,10,2,0.0
rn6_eta0.2,6.0,0.2,F1,10,3,0.0
rn6_eta0.2,6.0,0.2,F1,10,4,0.0
rn6_eta0.2,6.0,0.2,F1,10,5,0.0
rn6_eta0.2,6.0,0.2,F1,10,6,0.0
rn6_eta0.2,6.0,0.2,F1,10,7,0.0
rn6_eta0.2,6.0,0.2,F1,10,8,0.0
rn6_eta0.2,6.0,0.2,F1,10,9,0.0
rn6_eta0.2,6.0,0.2,F1,30,0,0.0
rn6_eta0.2,6.0,0.2,F1,30,1,0.0
rn6_eta0.2,6.0,0.2,F1,30,2,0.0
rn6_eta0.2,6.0,0.2,F1,30,3,0.0
rn6_eta0.2,6.0,0.2,F1,30,4,0.0
rn6_eta0.2,6.0,0.2,F1,30,5,0.0
rn6_eta0.2,6.0,0.2,F1,30,6,0.0
rn6_eta0.2,6.0,0.2,F1,30,7,0.0
rn6_eta0.2,6.0,0.2,F1,30,8,0.0
rn6_eta0.2,6.0,0.2,F1,30,9,0.0
rn6_eta0.2,6.0,0.2,F3,10,0,3.986579112347158
rn6_eta0.2,6.0,0.2,F3,10,1,0.0
rn6_eta0.2,6.0,0.2,F3,10,2,3.986579112347158
rn6_eta0.2,6.0,0.2,F3,10,3,3.986579112347158
rn6_eta0.2,6.0,0.2,F3,10,4,0.0
rn6_eta0.2,6.0,0.2,F3,10,5,3.986579112347158
rn6_eta0.2,6.0,0.2,F3,10,6,3.986579112347158
rn6_eta0.2,6.0,0.2,F3,10,7,3.986579112347158
rn6_eta0.2,6.0,0.2,F3,10,8,3.986579112347158
rn6_eta0.2,6.0,0.2,F3,10,9,3.986579112347158
rn6_eta0.2,6.0,0.2,F3,30,0,31.810711664704968
rn6_eta0.2,6.0,0.2,F3,30,1,31.810711664704968
rn6_eta0.2,6.0,0.2,F3,30,2,31.810711664704968
rn6_eta0.2,6.0,0.2,F3,30,3,31.810711664704968
rn6_eta0.2,6.0,0.2,F3,30,4,31.810711664704968
rn6_eta0.2,6.0,0.2,F3,30,5,31.810711664704968
rn6_eta0.2,6.0,0.2,F3,30,6,31.810711664704968
rn6_eta0.2,6.0,0.2,F3,30,7,31.810711664704968
rn6_eta0.2,6.0,0.2,F3,30,8,31.810711664704968
rn6_eta0.2,6.0,0.2,F3,30,9,31.810711664704968
rn6_eta0.2,6.0,0.2,F4,10,0,0.9949590570932968
rn6_eta0.2,6.0,0.2,F4,10,1,2.9848771712798907
rn6_eta0.2,6.0,0.2,F4,10,2,0.9949590570932968
rn6_eta0.2,6.0,0.2,F4,10,3,1.9899181141865936
rn6_eta0.2,6.0,0.2,F4,10,4,1.9899181141865936
rn6_eta0.2,6.0,0.2,F4,10,5,1.9899181141865936
rn6_eta0.2,6.0,0.2,F4,10,6,3.979836228373188
rn6_eta0.2,6.0,0.2,F4,10,7,4.974957299563073
rn6_eta0.2,6.0,0.2,F4,10,8,0.9949590570932968
rn6_eta0.2,6.0,0.2,F4,10,9,3.979836228373188
rn6_eta0.2,6.0,0.2,F4,30,0,10.944549628026492
rn6_eta0.2,6.0,0.2,F4,30,1,11.93951013361226
rn6_eta0.2,6.0,0.2,F4,30,2,7.959672456746432
rn6_eta0.2,6.0,0.2,F4,30,3,9.949590570932967
rn6_eta0.2,6.0,0.2,F4,30,4,9.949590570933251
rn6_eta0.2,6.0,0.2,F4,30,5,9.94959118532796
rn6_eta0.2,6.0,0.2,F4,30,6,9.949590570932967
rn6_eta0.2,6.0,0.2,F4,30,7,7.959672456746432
rn6_eta0.2,6.0,0.2,F4,30,8,7.959672456746489
rn6_eta0.2,6.0,0.2,F4,30,9,9.949590570933026
rn6_eta0.2,6.0,0.2,F5,10,0,0.0
rn6_eta0.2,6.0,0.2,F5,10,1,0.0
rn6_eta0.2,6.0,0.2,F5,10,2,0.0
rn6_eta0.2,6.0,0.2,F5,10,3,0.0
rn6_eta0.2,6.0,0.2,F5,10,4,0.0
rn6_eta0.2,6.0,0.2,F5,10,5,0.0
rn6_eta0.2,6.0,0.2,F5,10,6,0.0
rn6_eta0.2,6.0,0.2,F5,10,7,0.0
rn6_eta0.2,6.0,0.2,F5,10,8,0.0
rn6_eta0.2,6.0,0.2,F5,10,9,0.0
rn6_eta0.2,6.0,0.2,F5,30,0,0.0
rn6_eta0.2,6.0,0.2,F5,30,1,0.0
rn6_eta0.2,6.0,0.2,F5,30,2,0.0
rn6_eta0.2,6.0,0.2,F5,30,3,0.0
rn6_eta0.2,6.0,0.2,F5,30,4,3.343699859215121e-07
rn6_eta0.2,6.0,0.2,F5,30,5,3.8923360534681706e-08
rn6_eta0.2,6.0,0.2,F5,30,6,0.0
rn6_eta0.2,6.0,0.2,F5,30,7,0.0
rn6_eta0.2,6.0,0.2,F5,30,8,0.0
rn6_eta0.2,6.0,0.2,F5,30,9,0.0
rn6_eta0.2,6.0,0.2,F6,10,0,13.249632850054924
rn6_eta0.2,6.0,0.2,F6,10,1,12.962787213960723
rn6_eta0.2,6.0,0.2,F6,10,2,12.635065982637116
rn6_eta0.2,6.0,0.2,F6,10,3,12.962787213960723
rn6_eta0.2,6.0,0.2,F6,10,4,14.56031436985586
rn6_eta0.2,6.0,0.2,F6,10,5,11.692982382407536
rn6_eta0.2,6.0,0.2,F6,10,6,12.798927414544778
rn6_eta0.2,6.0,0.2,F6,10,7,14.068731214489844
rn6_eta0.2,6.0,0.2,F6,10,8,13.12664761426015
rn6_eta0.2,6.0,0.2,F6,10,9,11.692982382407422
rn6_eta0.2,6.0,0.2,F6,30,0,39.901310759124726
rn6_eta0.2,6.0,0.2,F6,30,1,40.79130873183692
rn6_eta0.2,6.0,0.2,F6,30,2,39.90131082164328
rn6_eta0.2,6.0,0.2,F6,30,3,39.176020445762674
rn6_eta0.2,6.0,0.2,F6,30,4,41.51660994980341
rn6_eta0.2,6.0,0.2,F6,30,5,39.77779461523016
rn6_eta0.2,6.0,0.2,F6,30,6,46.60941336610961
rn6_eta0.2,6.0,0.2,F6,30,7,39.90131075930958
rn6_eta0.2,6.0,0.2,F6,30,8,41.68126776956888
rn6_eta0.2,6.0,0.2,F6,30,9,36.67077312195727
rn6_eta0.2,6.0,0.2,F7,10,0,8.000003214124604
rn6_eta0.2,6.0,0.2,F7,10,1,4.0
rn6_eta0.2,6.0,0.2,F7,10,2,10.0
rn6_eta0.2,6.0,0.2,F7,10,3,10.0
rn6_eta0.2,6.0,0.2,F7,10,4,8.0
rn6_eta0.2,6.0,0.2,F7,10,5,6.000014875132479
rn6_eta0.2,6.0,0.2,F7,10,6,10.000000658376848
rn6_eta0.2,6.0,0.2,F7,10,7,10.000000010794906
rn6_eta0.2,6.0,0.2,F7,10,8,6.0000817914241225
rn6_eta0.2,6.0,0.2,F7,10,9,8.0
rn6_eta0.2,6.0,0.2,F7,30,0,40.00000000094985
rn6_eta0.2,6.0,0.2,F7,30,1,38.00000000244722
rn6_eta0.2,6.0,0.2,F7,30,2,34.00000000490388
rn6_eta0.2,6.0,0.2,F7,30,3,34.0
rn6_eta0.2,6.0,0.2,F7,30,4,36.000000000000114
rn6_eta0.2,6.0,0.2,F7,30,5,34.00000000007492
rn6_eta0.2,6.0,0.2,F7,30,6,34.000006519887165
rn6_eta0.2,6.0,0.2,F7,30,7,34.00019287154669
rn6_eta0.2,6.0,0.2,F7,30,8,40.00006376900865
rn6_eta0.2,6.0,0.2,F7,30,9,36.00004469071212
rn6_eta0.2,6.0,0.2,F9,10,0,15.323873991268556
rn6_eta0.2,6.0,0.2,F9,10,1,16.887440115343452
rn6_eta0.2,6.0,0.2,F9,10,2,6.962914727534553
rn6_eta0.2,6.0,0.2,F9,10,3,13.904073996805892
rn6_eta0.2,6.0,0.2,F9,10,4,23.56788544697156
rn6_eta0.2,6.0,0.2,F9,10,5,38.51473927217012
rn6_eta0.2,6.0,0.2,F9,10,6,6.954830257462163
rn6_eta0.2,6.0,0.2,F9,10,7,125.84555253418556
rn6_eta0.2,6.0,0.2,F9,10,8,25.1857224623609
rn6_eta0.2,6.0,0.2,F9,10,9,0.2517328337326034
rn6_eta0.2,6.0,0.2,F9,30,0,1023.0938415748824
rn6_eta0.2,6.0,0.2,F9,30,1,1161.330412327423
rn6_eta0.2,6.0,0.2,F9,30,2,1266.6561342945552
rn6_eta0.2,6.0,0.2,F9,30,3,1358.4606833820926
rn6_eta0.2,6.0,0.2,F9,30,4,592.8333947953306
rn6_eta0.2,6.0,0.2,F9,30,5,911.9642625267423
rn6_eta0.2,6.0,0.2,F9,30,6,1189.8715871749828
rn6_eta0.2,6.0,0.2,F9,30,7,833.9975985937381
rn6_eta0.2,6.0,0.2,F9,30,8,808.3600562894535
rn6_eta0.2,6.0,0.2,F9,30,9,778.1391574163226
rn6_eta0.2,6.0,0.2,F10,10,0,0.0
rn6_eta0.2,6.0,0.2,F10,10,1,4.696387667523368
rn6_eta0.2,6.0,0.2,F10,10,2,0.0
rn6_eta0.2,6.0,0.2,F10,10,3,0.0
rn6_eta0.2,6.0,0.2,F10,10,4,0.0
rn6_eta0.2,6.0,0.2,F10,10,5,0.0
rn6_eta0.2,6.0,0.2,F10,10,6,0.9949590570932968
rn6_eta0.2,6.0,0.2,F10,10,7,0.0
rn6_eta0.2,6.0,0.2,F10,10,8,0.0
rn6_eta0.2,6.0,0.2,F10,10,9,3.701428610430071
rn6_eta0.2,6.0,0.2,F10,30,0,1.0977162435231094
rn6_eta0.2,6.0,0.2,F10,30,1,3.3056853019704704
rn6_eta0.2,6.0,0.2,F10,30,2,0.995084209806464
rn6_eta0.2,6.0,0.2,F10,30,3,4.99024527041388
rn6_eta0.2,6.0,0.2,F10,30,4,8.529376541692272
rn6_eta0.2,6.0,0.2,F10,30,5,11.852901152838854
rn6_eta0.2,6.0,0.2,F10,30,6,0.9951168810230228
rn6_eta0.2,6.0,0.2,F10,30,7,2.194394411408325
rn6_eta0.2,6.0,0.2,F10,30,8,5.939486997898257
rn6_eta0.2,6.0,0.2,F10,30,9,1.9917893987798152
rn6_eta0.2,6.0,0.2,F11,10,0,0.0
rn6_eta0.2,6.0,0.2,F11,10,1,218.39770832970223
rn6_eta0.2,6.0,0.2,F11,10,2,217.3478123752184
rn6_eta0.2,6.0,0.2,F11,10,3,0.0
rn6_eta0.2,6.0,0.2,F11,10,4,0.0
rn6_eta0.2,6.0,0.2,F11,10,5,0.2081429846455194
rn6_eta0.2,6.0,0.2,F11,10,6,217.3478123752184
rn6_eta0.2,6.0,0.2,F11,10,7,0.0
rn6_eta0.2,6.0,0.2,F11,10,8,0.0
rn6_eta0.2,6.0,0.2,F11,10,9,0.2081429846455194
rn6_eta0.2,6.0,0.2,F11,30,0,0.0
rn6_eta0.2,6.0,0.2,F11,30,1,0.0693932123849663
rn6_eta0.2,6.0,0.2,F11,30,2,0.0
rn6_eta0.2,6.0,0.2,F11,30,3,0.0
rn6_eta0.2,6.0,0.2,F11,30,4,126.84719701175186
rn6_eta0.2,6.0,0.2,F11,30,5,0.0693932123849663
rn6_eta0.2,6.0,0.2,F11,30,6,52.32050897372187
rn6_eta0.2,6.0,0.2,F11,30,7,52.32050897372165
rn6_eta0.2,6.0,0.2,F11,30,8,0.0693932123849663
rn6_eta0.2,6.0,0.2,F11,30,9,0.0
rn6_eta0.2,6.0,0.2,F15,10,0,0.0670541637109636
rn6_eta0.2,6.0,0.2,F15,10,1,233.68592778651964
rn6_eta0.2,6.0,0.2,F15,10,2,1.1170361622744167
rn6_eta0.2,6.0,0.2,F15,10,3,0.4820864668110971
rn6_eta0.2,6.0,0.2,F15,10,4,233.55125921717217
rn6_eta0.2,6.0,0.2,F15,10,5,434.57360256394486
rn6_eta0.2,6.0,0.2,F15,10,6,0.9501072137484244
rn6_eta0.2,6.0,0.2,F15,10,7,0.4687024900085816
rn6_eta0.2,6.0,0.2,F15,10,8,434.9928387436171
rn6_eta0.2,6.0,0.2,F15,10,9,234.03817769452257
rn6_eta0.2,6.0,0.2,F15,30,0,3.473873924841655
rn6_eta0.2,6.0,0.2,F15,30,1,222.6100090504142
rn6_eta0.2,6.0,0.2,F15,30,2,3.470520406450987
rn6_eta0.2,6.0,0.2,F15,30,3,2.461395599671277
rn6_eta0.2,6.0,0.2,F15,30,4,3.5408452012036378
rn6_eta0.2,6.0,0.2,F15,30,5,398.4411141341823
rn6_eta0.2,6.0,0.2,F15,30,6,220.6524565750992
rn6_eta0.2,6.0,0.2,F15,30,7,3.509470771411088
rn6_eta0.2,6.0,0.2,F15,30,8,3.6212480446167774
rn6_eta0.2,6.0,0.2,F15,30,9,3.455724488174156
rn6_eta0.4,6.0,0.4,F1,10,0,0.0
rn6_eta0.4,6.0,0.4,F1,10,1,0.0
rn6_eta0.4,6.0,0.4,F1,10,2,0.0
rn6_eta0.4,6.0,0.4,F1,10,3,0.0
rn6_eta0.4,6.0,0.4,F1,10,4,0.0
rn6_eta0.4,6.0,0.4,F1,10,5,0.0
rn6_eta0.4,6.0,0.4,F1,10,6,0.0
rn6_eta0.4,6.0,0.4,F1,10,7,0.0
rn6_eta0.4,6.0,0.4,F1,10,8,0.0
rn6_eta0.4,6.0,0.4,F1,10,9,0.0
rn6_eta0.4,6.0,0.4,F1,30,0,0.0
rn6_eta0.4,6.0,0.4,F1,30,1,0.0
rn6_eta0.4,6.0,0.4,F1,30,2,0.0
rn6_eta0.4,6.0,0.4,F1,30,3,0.0
rn6_eta0.4,6.0,0.4,F1,30,4,0.0
rn6_eta0.4,6.0,0.4,F1,30,5,0.0
rn6_eta0.4,6.0,0.4,F1,30,6,0.0
rn6_eta0.4,6.0,0.4,F1,30,7,0.0
rn6_eta0.4,6.0,0.4,F1,30,8,0.0
rn6_eta0.4,6.0,0.4,F1,30,9,0.0
rn6_eta0.4,6.0,0.4,F3,10,0,3.986579112347158
rn6_eta0.4,6.0,0.4,F3,10,1,3.986579112347158
rn6_eta0.4,6.0,0.4,F3,10,2,3.986579112347158
rn6_eta0.4,6.0,0.4,F3,10,3,3.986579112347158
rn6_eta0.4,6.0,0.4,F3,10,4,3.986579112347158
rn6_eta0.4,6.0,0.4,F3,10,5,3.986579112347158
rn6_eta0.4,6.0,0.4,F3,10,6,3.986579112347158
rn6_eta0.4,6.0,0.4,F3,10,7,3.986579112347158
rn6_eta0.4,6.0,0.4,F3,10,8,3.986579112347158
rn6_eta0.4,6.0,0.4,F3,10,9,3.986579112347158
rn6_eta0.4,6.0,0.4,F3,30,0,31.810711664704968
rn6_eta0.4,6.0,0.4,F3,30,1,31.810711664704968
rn6_eta0.4,6.0,0.4,F3,30,2,31.810711664704968
rn6_eta0.4,6.0,0.4,F3,30,3,31.810711664704968
rn6_eta0.4,6.0,0.4,F3,30,4,31.810711664704968
rn6_eta0.4,6.0,0.4,F3,30,5,31.810711664704968
rn6_eta0.4,6.0,0.4,F3,30,6,31.810711664704968
rn6_eta0.4,6.0,0.4,F3,30,7,31.810711664704968
rn6_eta0.4,6.0,0.4,F3,30,8,31.810711664704968
rn6_eta0.4,6.0,0.4,F3,30,9,31.810711664704968
rn6_eta0.4,6.0,0.4,F4,10,0,0.9949590570932968
rn6_eta0.4,6.0,0.4,F4,10,1,2.9848771712798907
rn6_eta0.4,6.0,0.4,F4,10,2,2.9848771712798907
rn6_eta0.4,6.0,0.4,F4,10,3,2.9848771712798907
rn6_eta0.4,6.0,0.4,F4,10,4,1.9899181141865936
rn6_eta0.4,6.0,0.4,F4,10,5,2.9848771712806297
rn6_eta0.4,6.0,0.4,F4,10,6,3.97983622839746
rn6_eta0.4,6.0,0.4,F4,10,7,1.9899181141865936
rn6_eta0.4,6.0,0.4,F4,10,8,1.989918468208316
rn6_eta0.4,6.0,0.4,F4,10,9,3.979848351229691
rn6_eta0.4,6.0,0.4,F4,30,0,10.9507622476699
rn6_eta0.4,6.0,0.4,F4,30,1,10.944549628026325
rn6_eta0.4,6.0,0.4,F4,30,2,8.954631513839956
rn6_eta0.4,6.0,0.4,F4,30,3,7.959672456746603
rn6_eta0.4,6.0,0.4,F4,30,4,13.929416723674535
rn6_eta0.4,6.0,0.4,F4,30,5,8.954631534985651
rn6_eta0.4,6.0,0.4,F4,30,6,7.959672456747
rn6_eta0.4,6.0,0.4,F4,30,7,10.944549743590471
rn6_eta0.4,6.0,0.4,F4,30,8,9.952129270247896
rn6_eta0.4,6.0,0.4,F4,30,9,6.964713399653135
rn6_eta0.4,6.0,0.4,F5,10,0,0.0
rn6_eta0.4,6.0,0.4,F5,10,1,0.0
rn6_eta0.4,6.0,0.4,F5,10,2,0.0
rn6_eta0.4,6.0,0.4,F5,10,3,0.0
rn6_eta0.4,6.0,0.4,F5,10,4,0.0
rn6_eta0.4,6.0,0.4,F5,10,5,0.0
rn6_eta0.4,6.0,0.4,F5,10,6,0.0
rn6_eta0.4,6.0,0.4,F5,10,7,0.0
rn6_eta0.4,6.0,0.4,F5,10,8,0.0
rn6_eta0.4,6.0,0.4,F5,10,9,0.0
rn6_eta0.4,6.0,0.4,F5,30,0,0.0
rn6_eta0.4,6.0,0.4,F5,30,1,0.0
rn6_eta0.4,6.0,0.4,F5,30,2,0.0
rn6_eta0.4,6.0,0.4,F5,30,3,0.0
rn6_eta0.4,6.0,0.4,F5,30,4,0.0
rn6_eta0.4,6.0,0.4,F5,30,5,0.0
rn6_eta0.4,6.0,0.4,F5,30,6,0.0
rn6_eta0.4,6.0,0.4,F5,30,7,0.0
rn6_eta0.4,6.0,0.4,F5,30,8,0.0
rn6_eta0.4,6.0,0.4,F5,30,9,0.0
rn6_eta0.4,6.0,0.4,F6,10,0,13.904880905974665
rn6_eta0.4,6.0,0.4,F6,10,1,13.904870814190415
rn6_eta0.4,6.0,0.4,F6,10,2,12.63506598263723
rn6_eta0.4,6.0,0.4,F6,10,3,12.471607295661896
rn6_eta0.4,6.0,0.4,F6,10,4,13.249428351543315
rn6_eta0.4,6.0,0.4,F6,10,5,11.529121766745677
rn6_eta0.4,6.0,0.4,F6,10,6,12.962786998598403
rn6_eta0.4,6.0,0.4,F6,10,7,12.962787213960723
rn6_eta0.4,6.0,0.4,F6,10,8,12.798926598298976
rn6_eta0.4,6.0,0.4,F6,10,9,12.471205366975369
rn6_eta0.4,6.0,0.4,F6,30,0,41.557746947573946
rn6_eta0.4,6.0,0.4,F6,30,1,41.59892565122675
rn6_eta0.4,6.0,0.4,F6,30,2,37.43723548328762
rn6_eta0.4,6.0,0.4,F6,30,3,38.286041940541054
rn6_eta0.4,6.0,0.4,F6,30,4,40.03770677230443
rn6_eta0.4,6.0,0.4,F6,30,5,44.82945899498179
rn6_eta0.4,6.0,0.4,F6,30,6,40.750117216381454
rn6_eta0.4,6.0,0.4,F6,30,7,40.70894306401942
rn6_eta0.4,6.0,0.4,F6,30,8,39.9836548550669
rn6_eta0.4,6.0,0.4,F6,30,9,40.791289265248906
rn6_eta0.4,6.0,0.4,F7,10,0,8.0
rn6_eta0.4,6.0,0.4,F7,10,1,6.000058153022792
rn6_eta0.4,6.0,0.4,F7,10,2,8.000023342102736
rn6_eta0.4,6.0,0.4,F7,10,3,6.0110100133152855
rn6_eta0.4,6.0,0.4,F7,10,4,10.000000000037858
rn6_eta0.4,6.0,0.4,F7,10,5,10.0
rn6_eta0.4,6.0,0.4,F7,10,6,10.000000577575634
rn6_eta0.4,6.0,0.4,F7,10,7,6.000028013476594
rn6_eta0.4,6.0,0.4,F7,10,8,8.0
rn6_eta0.4,6.0,0.4,F7,10,9,6.0
rn6_eta0.4,6.0,0.4,F7,30,0,34.0000021942227
rn6_eta0.4,6.0,0.4,F7,30,1,40.00000929004136
rn6_eta0.4,6.0,0.4,F7,30,2,36.000290695703825
rn6_eta0.4,6.0,0.4,F7,30,3,36.000049508823395
rn6_eta0.4,6.0,0.4,F7,30,4,40.00000673118723
rn6_eta0.4,6.0,0.4,F7,30,5,48.29316673436893
rn6_eta0.4,6.0,0.4,F7,30,6,40.00017549750066
rn6_eta0.4,6.0,0.4,F7,30,7,42.000128875844666
rn6_eta0.4,6.0,0.4,F7,30,8,46.00002574295786
rn6_eta0.4,6.0,0.4,F7,30,9,26.000846614994884
rn6_eta0.4,6.0,0.4,F9,10,0,30.176699528710746
rn6_eta0.4,6.0,0.4,F9,10,1,10.369790945153907
rn6_eta0.4,6.0,0.4,F9,10,2,10.307336504118211
rn6_eta0.4,6.0,0.4,F9,10,3,10.307350521306034
rn6_eta0.4,6.0,0.4,F9,10,4,23.65490704968852
rn6_eta0.4,6.0,0.4,F9,10,5,3.5398695697695075
rn6_eta0.4,6.0,0.4,F9,10,6,10.244882063076147
rn6_eta0.4,6.0,0.4,F9,10,7,119.08321616682817
rn6_eta0.4,6.0,0.4,F9,10,8,125.73029908465242
rn6_eta0.4,6.0,0.4,F9,10,9,7.0172846985051365
rn6_eta0.4,6.0,0.4,F9,30,0,1029.2840827972996
rn6_eta0.4,6.0,0.4,F9,30,1,1139.773710032754
rn6_eta0.4,6.0,0.4,F9,30,2,952.1255973677708
rn6_eta0.4,6.0,0.4,F9,30,3,1062.6924890154114
rn6_eta0.4,6.0,0.4,F9,30,4,1163.743747092425
rn6_eta0.4,6.0,0.4,F9,30,5,1410.3830758023942
rn6_eta0.4,6.0,0.4,F9,30,6,1251.5719730040073
rn6_eta0.4,6.0,0.4,F9,30,7,924.373263421654
rn6_eta0.4,6.0,0.4,F9,30,8,793.0531780421152
rn6_eta0.4,6.0,0.4,F9,30,9,1277.3048683450052
