Algorithm,Function,Dimension,Run,Best
LSHADE-RSP,F7,10,20,0.5742531817834333
LSHADE-RSP,F7,10,21,0.5464347050105971
LSHADE-RSP,F7,10,22,0.121354925101059
LSHADE-RSP,F7,10,23,1.405665249767253
LSHADE-RSP,F7,10,24,0.9011563492570076
LSHADE-RSP,F7,10,25,0.9173692377312364
LSHADE-RSP,F7,10,26,0.7022524739825258
LSHADE-RSP,F7,10,27,0.538247739471899
LSHADE-RSP,F7,10,28,0.5572772259438352
LSHADE-RSP,F7,10,29,0.6573124918677422
jSO,F7,10,0,1.1414253792627278
jSO,F7,10,1,0.6482686217104856
jSO,F7,10,2,0.7795963950359237
jSO,F7,10,3,0.4660507248700014
jSO,F7,10,4,0.7939463096145118
jSO,F7,10,5,0.4184452604265516
jSO,F7,10,6,0.5272873180708757
jSO,F7,10,7,0.581653920233066
jSO,F7,10,8,0.938010505608645
jSO,F7,10,9,0.88253176649755
jSO,F7,10,10,0.3542400948929298
jSO,F7,10,11,0.5704400278161756
jSO,F7,10,12,0.451515651698628
jSO,F7,10,13,0.1758034765221054
jSO,F7,10,14,0.1647400132653729
jSO,F7,10,15,0.2073834246170918
jSO,F7,10,16,1.0444369803585687
jSO,F7,10,17,1.426801053021336
jSO,F7,10,18,0.7058820299521358
jSO,F7,10,19,1.281809519595981
jSO,F7,10,20,0.6918059567515229
jSO,F7,10,21,0.0830774382427534
jSO,F7,10,22,1.293451215931782
jSO,F7,10,23,20.480528833048535
jSO,F7,10,24,0.5722118661035438
jSO,F7,10,25,0.6424650743933853
jSO,F7,10,26,0.2720197087776341
jSO,F7,10,27,1.2365030430730712
jSO,F7,10,28,0.2477288224431504
jSO,F7,10,29,0.2789073417402505
L-SHADE,F7,10,0,0.6130978725661862
L-SHADE,F7,10,1,1.2717310455830102
L-SHADE,F7,10,2,0.7393938560871902
L-SHADE,F7,10,3,0.8821143982129342
L-SHADE,F7,10,4,1.022237934498662
L-SHADE,F7,10,5,0.3825948577284634
L-SHADE,F7,10,6,0.3313599898640404
L-SHADE,F7,10,7,0.5161268459698931
L-SHADE,F7,10,8,0.896902874122361
L-SHADE,F7,10,9,0.7676957485498406
L-SHADE,F7,10,10,0.5125858079413774
L-SHADE,F7,10,11,0.3728638397303712
L-SHADE,F7,10,12,0.8676787042279557
L-SHADE,F7,10,13,0.3545250539739299
L-SHADE,F7,10,14,0.561038820701242
L-SHADE,F7,10,15,0.2564089394802522
L-SHADE,F7,10,16,0.7443096704048457
L-SHADE,F7,10,17,0.9140831658721708
L-SHADE,F7,10,18,0.4939432822759499
L-SHADE,F7,10,19,0.5038448023249202
L-SHADE,F7,10,20,0.418613924037345
L-SHADE,F7,10,21,0.6580147615550231
L-SHADE,F7,10,22,0.6121155358014221
L-SHADE,F7,10,23,0.4281704589236597
L-SHADE,F7,10,24,0.6621350303903455
L-SHADE,F7,10,25,0.3173518507262542
L-SHADE,F7,10,26,0.5192428679770273
L-SHADE,F7,10,27,0.6092069530689059
L-SHADE,F7,10,28,0.8459004391963845
L-SHADE,F7,10,29,0.6709845176110321
CMA-ES,F7,10,0,21.51526913256248
CMA-ES,F7,10,1,23.577814216297384
CMA-ES,F7,10,2,20.995081720881217
CMA-ES,F7,10,3,19.99904359327502
CMA-ES,F7,10,4,21.24432085949752
CMA-ES,F7,10,5,23.8037987147502
CMA-ES,F7,10,6,21.989987136117637
CMA-ES,F7,10,7,20.99647812439912
CMA-ES,F7,10,8,27.978514020751845
CMA-ES,F7,10,9,20.99626945568025
CMA-ES,F7,10,10,20.99313720097166
CMA-ES,F7,10,11,20.99496128976739
CMA-ES,F7,10,12,20.98791912299953
CMA-ES,F7,10,13,24.97285968559777
CMA-ES,F7,10,14,20.992182932293417
CMA-ES,F7,10,15,21.989921434017106
CMA-ES,F7,10,16,21.029680527354003
CMA-ES,F7,10,17,22.48959364507345
CMA-ES,F7,10,18,21.43905301619543
CMA-ES,F7,10,19,21.99085275391667
CMA-ES,F7,10,20,21.519798958710226
CMA-ES,F7,10,21,23.98997579678576
CMA-ES,F7,10,22,20.99499314267496
CMA-ES,F7,10,23,20.991325312579875
CMA-ES,F7,10,24,21.494780717531967
CMA-ES,F7,10,25,20.41355406782168
CMA-ES,F7,10,26,21.4947458582119
CMA-ES,F7,10,27,15.388363257431138
CMA-ES,F7,10,28,23.36500854579617
CMA-ES,F7,10,29,21.49495905189815
ACE-SHADE,F7,20,0,20.511789772126804
ACE-SHADE,F7,20,1,20.2310554803405
ACE-SHADE,F7,20,2,20.161453406619103
ACE-SHADE,F7,20,3,20.5202872742625
ACE-SHADE,F7,20,4,20.27318588055391
ACE-SHADE,F7,20,5,20.34261080751253
ACE-SHADE,F7,20,6,20.201782746419667
ACE-SHADE,F7,20,7,20.21501017395508
ACE-SHADE,F7,20,8,20.218568970658453
ACE-SHADE,F7,20,9,20.41845973019372
ACE-SHADE,F7,20,10,20.29521665201696
ACE-SHADE,F7,20,11,20.54848505242103
ACE-SHADE,F7,20,12,20.15174000696493
ACE-SHADE,F7,20,13,20.552424039577545
ACE-SHADE,F7,20,14,20.64928292622608
ACE-SHADE,F7,20,15,20.37933848625244
ACE-SHADE,F7,20,16,20.30245883407906
ACE-SHADE,F7,20,17,20.207888733997837
ACE-SHADE,F7,20,18,20.384475996116635
ACE-SHADE,F7,20,19,20.29254244290405
ACE-SHADE,F7,20,20,20.39911184162338
ACE-SHADE,F7,20,21,20.168985305605247
ACE-SHADE,F7,20,22,20.25665121306201
ACE-SHADE,F7,20,23,20.522501953168785
ACE-SHADE,F7,20,24,20.258550854605573
ACE-SHADE,F7,20,25,20.247918245790515
ACE-SHADE,F7,20,26,20.763457239639365
ACE-SHADE,F7,20,27,20.29532868801812
ACE-SHADE,F7,20,28,20.309444440149942
ACE-SHADE,F7,20,29,20.45331923164053
CMA-ES,F7,20,0,25.51387694381674
CMA-ES,F7,20,1,23.30048987625696
CMA-ES,F7,20,2,24.30442545292749
CMA-ES,F7,20,3,22.36094953281736
CMA-ES,F7,20,4,24.545072757874777
CMA-ES,F7,20,5,23.475451443592647
CMA-ES,F7,20,6,21.059295659882537
CMA-ES,F7,20,7,29.257607188944576
CMA-ES,F7,20,8,23.77148339660539
CMA-ES,F7,20,9,21.58481546080748
CMA-ES,F7,20,10,21.44321127672333
CMA-ES,F7,20,11,22.19111011088012
CMA-ES,F7,20,12,24.583136600345146
CMA-ES,F7,20,13,23.38491155189172
CMA-ES,F7,20,14,21.4880456800131
CMA-ES,F7,20,15,22.356685506536905
CMA-ES,F7,20,16,23.27745643853882
CMA-ES,F7,20,17,23.88329744087264
CMA-ES,F7,20,18,24.867568776621056
CMA-ES,F7,20,19,23.630942710775344
CMA-ES,F7,20,20,26.579132533733173
CMA-ES,F7,20,21,23.799850925634477
CMA-ES,F7,20,22,22.295800559371852
CMA-ES,F7,20,23,21.343629205423213
CMA-ES,F7,20,24,22.25920703078691
CMA-ES,F7,20,25,23.846253331226308
CMA-ES,F7,20,26,24.006445608163176
CMA-ES,F7,20,27,22.17501519254552
CMA-ES,F7,20,28,21.553133837019686
CMA-ES,F7,20,29,21.856812811471627
LSHADE-RSP,F7,20,0,20.80454856410256
LSHADE-RSP,F7,20,1,20.231798141227276
LSHADE-RSP,F7,20,2,20.88266009159247
LSHADE-RSP,F7,20,3,20.62788138611245
LSHADE-RSP,F7,20,4,20.91775646027031
LSHADE-RSP,F7,20,5,7.64328542590647
LSHADE-RSP,F7,20,6,20.64753370681888
LSHADE-RSP,F7,20,7,21.02172306061425
LSHADE-RSP,F7,20,8,20.893473302697885
LSHADE-RSP,F7,20,9,20.47470902087844
LSHADE-RSP,F7,20,10,20.34369495972146
LSHADE-RSP,F7,20,11,21.085056189495617
LSHADE-RSP,F7,20,12,20.55511084648242
LSHADE-RSP,F7,20,13,20.649385869352727
LSHADE-RSP,F7,20,14,20.51100924211596
LSHADE-RSP,F7,20,15,20.92936354106132
LSHADE-RSP,F7,20,16,20.753107840030907
LSHADE-RSP,F7,20,17,20.7854255065522
LSHADE-RSP,F7,20,18,20.575390940418856
LSHADE-RSP,F7,20,19,20.71341807764497
LSHADE-RSP,F7,20,20,20.567998013406168
LSHADE-RSP,F7,20,21,20.78593347218498
LSHADE-RSP,F7,20,22,16.111546469164978
LSHADE-RSP,F7,20,23,20.643405581470237
LSHADE-RSP,F7,20,24,20.80802587253333
LSHADE-RSP,F7,20,25,17.62751736343239
LSHADE-RSP,F7,20,26,18.267791778922856
LSHADE-RSP,F7,20,27,20.62999406371705
LSHADE-RSP,F7,20,28,13.790613612309471
LSHADE-RSP,F7,20,29,20.50252701840327
LSHADE-SPACMA,F7,20,0,20.37346140927434
LSHADE-SPACMA,F7,20,1,20.501495456938077
LSHADE-SPACMA,F7,20,2,20.34169220506692
LSHADE-SPACMA,F7,20,3,20.630825769592093
LSHADE-SPACMA,F7,20,4,20.29871354601687
LSHADE-SPACMA,F7,20,5,20.456503968957577
LSHADE-SPACMA,F7,20,6,20.69133423011021
LSHADE-SPACMA,F7,20,7,20.39131391577098
LSHADE-SPACMA,F7,20,8,20.308871505168327
LSHADE-SPACMA,F7,20,9,20.223351828650493
LSHADE-SPACMA,F7,20,10,20.72000349206041
LSHADE-SPACMA,F7,20,11,20.613919203977048
LSHADE-SPACMA,F7,20,12,20.708405556176103
LSHADE-SPACMA,F7,20,13,20.449714575497865
LSHADE-SPACMA,F7,20,14,20.361313944305493
LSHADE-SPACMA,F7,20,15,20.781603558386
LSHADE-SPACMA,F7,20,16,20.129868822723665
LSHADE-SPACMA,F7,20,17,20.34878887369996
LSHADE-SPACMA,F7,20,18,20.51849538345209
LSHADE-SPACMA,F7,20,19,20.25408707040333
LSHADE-SPACMA,F7,20,20,20.622376565507462
LSHADE-SPACMA,F7,20,21,20.304587500297885
LSHADE-SPACMA,F7,20,22,20.728851789119744
LSHADE-SPACMA,F7,20,23,20.20844078710752
LSHADE-SPACMA,F7,20,24,20.63628822724172
LSHADE-SPACMA,F7,20,25,20.36273633149881
LSHADE-SPACMA,F7,20,26,20.441115630066637
LSHADE-SPACMA,F7,20,27,20.500162048320817
LSHADE-SPACMA,F7,20,28,20.68170093044841
LSHADE-SPACMA,F7,20,29,20.215625075469006
LSHADE-cnEpSin,F7,20,0,20.497862547030763
LSHADE-cnEpSin,F7,20,1,9.853652813035524
LSHADE-cnEpSin,F7,20,2,20.49995410116503
LSHADE-cnEpSin,F7,20,3,20.497087148229863
LSHADE-cnEpSin,F7,20,4,20.28248794403339
LSHADE-cnEpSin,F7,20,5,20.407394764267337
LSHADE-cnEpSin,F7,20,6,20.24888339405061
LSHADE-cnEpSin,F7,20,7,20.816117000519853
LSHADE-cnEpSin,F7,20,8,20.267602296604537
LSHADE-cnEpSin,F7,20,9,20.074567006032797
LSHADE-cnEpSin,F7,20,10,20.8077506228492
LSHADE-cnEpSin,F7,20,11,20.001759871915965
LSHADE-cnEpSin,F7,20,12,16.141303048948885
LSHADE-cnEpSin,F7,20,13,20.454385783948737
LSHADE-cnEpSin,F7,20,14,20.497948409017454
LSHADE-cnEpSin,F7,20,15,20.284664382181745
LSHADE-cnEpSin,F7,20,16,20.29324219812338
LSHADE-cnEpSin,F7,20,17,20.209090409032115
LSHADE-cnEpSin,F7,20,18,20.610789162623405
LSHADE-cnEpSin,F7,20,19,20.52864344322461
LSHADE-cnEpSin,F7,20,20,0.6606889698134637
LSHADE-cnEpSin,F7,20,21,20.437177773005715
LSHADE-cnEpSin,F7,20,22,20.544897789405468
LSHADE-cnEpSin,F7,20,23,20.33145493491702
LSHADE-cnEpSin,F7,20,24,20.802312162837325
LSHADE-cnEpSin,F7,20,25,20.42949209645008
LSHADE-cnEpSin,F7,20,26,20.481804631629075
LSHADE-cnEpSin,F7,20,27,20.26335615021344
LSHADE-cnEpSin,F7,20,28,20.42708910801957
LSHADE-cnEpSin,F7,20,29,20.45283616901133
L-SHADE,F7,20,0,20.26708611760569
L-SHADE,F7,20,1,20.768500060306906
L-SHADE,F7,20,2,4.327074524390355
L-SHADE,F7,20,3,20.190297859006705
L-SHADE,F7,20,4,20.543691277233396
L-SHADE,F7,20,5,20.490987750294607
L-SHADE,F7,20,6,20.60449683273509
L-SHADE,F7,20,7,20.61234119465348
L-SHADE,F7,20,8,20.31460283885985
L-SHADE,F7,20,9,20.25739505549609
L-SHADE,F7,20,10,20.51882395102916
L-SHADE,F7,20,11,20.658119368788675
L-SHADE,F7,20,12,20.31865773537993
L-SHADE,F7,20,13,20.493025647963123
L-SHADE,F7,20,14,20.493537844741923
L-SHADE,F7,20,15,20.447618332746742
L-SHADE,F7,20,16,20.72283479599037
L-SHADE,F7,20,17,20.632410009575324
L-SHADE,F7,20,18,20.16645418692724
L-SHADE,F7,20,19,20.705181370924493
L-SHADE,F7,20,20,20.767228737355023
L-SHADE,F7,20,21,20.650300960888444
L-SHADE,F7,20,22,20.046253087851483
L-SHADE,F7,20,23,20.36642648506313
L-SHADE,F7,20,24,20.564273539609303
L-SHADE,F7,20,25,20.48029245761973
L-SHADE,F7,20,26,20.730018330985786
L-SHADE,F7,20,27,20.372976199777668
L-SHADE,F7,20,28,20.227063842998405
L-SHADE,F7,20,29,20.545734814534853
NL-SHADE-RSP,F7,20,0,20.524520612523247
NL-SHADE-RSP,F7,20,1,20.928056128222124
NL-SHADE-RSP,F7,20,2,20.514826202965423
NL-SHADE-RSP,F7,20,3,21.51278700060629
NL-SHADE-RSP,F7,20,4,20.476346626087437
NL-SHADE-RSP,F7,20,5,20.705519189465576
NL-SHADE-RSP,F7,20,6,20.55347877266649
NL-SHADE-RSP,F7,20,7,20.74746078928001
NL-SHADE-RSP,F7,20,8,20.854901195082903
NL-SHADE-RSP,F7,20,9,20.69582471636818
NL-SHADE-RSP,F7,20,10,20.571574275085595
NL-SHADE-RSP,F7,20,11,20.83720328787649
NL-SHADE-RSP,F7,20,12,20.456521354697315
NL-SHADE-RSP,F7,20,13,21.192343365845545
NL-SHADE-RSP,F7,20,14,20.191898290476047
NL-SHADE-RSP,F7,20,15,20.693752628313632
NL-SHADE-RSP,F7,20,16,19.571040352260297
NL-SHADE-RSP,F7,20,17,20.741664956067325
NL-SHADE-RSP,F7,20,18,20.942866632494088
NL-SHADE-RSP,F7,20,19,17.88313206016369
NL-SHADE-RSP,F7,20,20,20.986913269814977
NL-SHADE-RSP,F7,20,21,21.315873245087914
NL-SHADE-RSP,F7,20,22,20.55612888014889
NL-SHADE-RSP,F7,20,23,20.582228904936528
NL-SHADE-RSP,F7,20,24,20.51994057632851
NL-SHADE-RSP,F7,20,25,20.832736238540065
NL-SHADE-RSP,F7,20,26,20.84195618661852
NL-SHADE-RSP,F7,20,27,20.87778738283396
NL-SHADE-RSP,F7,20,28,21.698516219052408
NL-SHADE-RSP,F7,20,29,20.602891656541946
jSO,F7,20,0,20.838872378380984
jSO,F7,20,1,20.284135315595904
jSO,F7,20,2,20.260696205184782
jSO,F7,20,3,20.241625511474467
jSO,F7,20,4,20.183348367577764
jSO,F7,20,5,20.67474777055736
jSO,F7,20,6,20.278605404850623
jSO,F7,20,7,20.763250453811903
jSO,F7,20,8,20.476299259830284
jSO,F7,20,9,20.92288345750103
jSO,F7,20,10,20.92255845020327
jSO,F7,20,11,20.537814117626795
jSO,F7,20,12,20.701221128142837
jSO,F7,20,13,20.56112684437562
jSO,F7,20,14,20.771315956245417
jSO,F7,20,15,20.334596426947652
jSO,F7,20,16,21.0632834374951
jSO,F7,20,17,20.881474138037447
jSO,F7,20,18,20.65257486862629
jSO,F7,20,19,17.11852789900604
jSO,F7,20,20,20.28459996587821
jSO,F7,20,21,20.566220739608298
jSO,F7,20,22,20.630754385540055
jSO,F7,20,23,20.85906333196749
jSO,F7,20,24,20.942064274226595
jSO,F7,20,25,20.570218019639924
jSO,F7,20,26,21.136518985428893
jSO,F7,20,27,21.08771915477041
jSO,F7,20,28,20.626579684151693
jSO,F7,20,29,21.20473925939677
ACE-SHADE,F8,10,0,0.6260892524110204
ACE-SHADE,F8,10,1,0.5946644966547865
ACE-SHADE,F8,10,2,0.1166503865410959
ACE-SHADE,F8,10,3,0.1346974626426345
ACE-SHADE,F8,10,4,20.197044068343075
ACE-SHADE,F8,10,5,0.1800707943489214
ACE-SHADE,F8,10,6,0.1765508791190768
ACE-SHADE,F8,10,7,0.2189433071080202
ACE-SHADE,F8,10,8,0.0585573627768098
ACE-SHADE,F8,10,9,0.0523466618842576
ACE-SHADE,F8,10,10,0.0792315397993661
ACE-SHADE,F8,10,11,0.1207359084269228
ACE-SHADE,F8,10,12,0.150382277965491
ACE-SHADE,F8,10,13,0.0978179550347704
ACE-SHADE,F8,10,14,4.998543617376072
ACE-SHADE,F8,10,15,0.0530101098893283
ACE-SHADE,F8,10,16,0.6702059879921762
ACE-SHADE,F8,10,17,0.1096517925470834
ACE-SHADE,F8,10,18,0.1709911265493247
ACE-SHADE,F8,10,19,0.1450942645865325
ACE-SHADE,F8,10,20,0.0954811842061644
ACE-SHADE,F8,10,21,0.1391340032268999
ACE-SHADE,F8,10,22,0.1409055904919114
ACE-SHADE,F8,10,23,0.1212138786963805
ACE-SHADE,F8,10,24,0.1304454632227134
ACE-SHADE,F8,10,25,0.1508620142667496
ACE-SHADE,F8,10,26,0.1550165405610641
ACE-SHADE,F8,10,27,20.291518476185047
ACE-SHADE,F8,10,28,0.1277103982006338
ACE-SHADE,F8,10,29,0.1495233262826332
NL-SHADE-RSP,F8,10,0,0.7655835807290714
NL-SHADE-RSP,F8,10,1,0.3959907125367863
NL-SHADE-RSP,F8,10,2,0.4839403284677246
NL-SHADE-RSP,F8,10,3,0.4364768853188252
NL-SHADE-RSP,F8,10,4,0.54831615725152
NL-SHADE-RSP,F8,10,5,0.5272301720528958
NL-SHADE-RSP,F8,10,6,0.5076942101072746
NL-SHADE-RSP,F8,10,7,0.4624443350335241
NL-SHADE-RSP,F8,10,8,0.2837228050975682
NL-SHADE-RSP,F8,10,9,0.4415366798389186
NL-SHADE-RSP,F8,10,10,1.0416534771493389
NL-SHADE-RSP,F8,10,11,0.545889653168615
NL-SHADE-RSP,F8,10,12,0.3766976948568299
NL-SHADE-RSP,F8,10,13,0.2876664403079303
NL-SHADE-RSP,F8,10,14,0.723986718543074
NL-SHADE-RSP,F8,10,15,0.6381843992485301
NL-SHADE-RSP,F8,10,16,0.7242289049504507
NL-SHADE-RSP,F8,10,17,0.4798643694380189
NL-SHADE-RSP,F8,10,18,0.4890177804481936
NL-SHADE-RSP,F8,10,19,0.7123620326979108
NL-SHADE-RSP,F8,10,20,0.3435435886931373
NL-SHADE-RSP,F8,10,21,0.5358754374715318
NL-SHADE-RSP,F8,10,22,0.2714263823336296
NL-SHADE-RSP,F8,10,23,0.485277825083358
NL-SHADE-RSP,F8,10,24,0.4892985295655307
NL-SHADE-RSP,F8,10,25,0.5235671149857808
NL-SHADE-RSP,F8,10,26,0.7197147239544393
NL-SHADE-RSP,F8,10,27,0.2704720564711351
NL-SHADE-RSP,F8,10,28,0.6910105328374812
NL-SHADE-RSP,F8,10,29,0.3628114573084531
LSHADE-SPACMA,F8,10,0,20.56750733620447
LSHADE-SPACMA,F8,10,1,0.4600718109600166
LSHADE-SPACMA,F8,10,2,0.5247843977358571
LSHADE-SPACMA,F8,10,3,0.4292286341838007
LSHADE-SPACMA,F8,10,4,0.6515779817705152
LSHADE-SPACMA,F8,10,5,0.2948642406536237
LSHADE-SPACMA,F8,10,6,0.3304462001538013
LSHADE-SPACMA,F8,10,7,0.3433722880977257
LSHADE-SPACMA,F8,10,8,20.51632254001061
LSHADE-SPACMA,F8,10,9,0.4435276735216575
LSHADE-SPACMA,F8,10,10,0.3264396324980225
LSHADE-SPACMA,F8,10,11,0.4962256240969509
LSHADE-SPACMA,F8,10,12,0.6461598858477373
LSHADE-SPACMA,F8,10,13,0.3644045379851377
LSHADE-SPACMA,F8,10,14,0.6478010088612791
LSHADE-SPACMA,F8,10,15,0.6766470780798954
LSHADE-SPACMA,F8,10,16,1.1036180470600812
LSHADE-SPACMA,F8,10,17,0.4294390585932888
LSHADE-SPACMA,F8,10,18,0.4456846218135979
LSHADE-SPACMA,F8,10,19,0.3955374166152978
LSHADE-SPACMA,F8,10,20,0.3615053532585079
LSHADE-SPACMA,F8,10,21,0.3663101975953395
LSHADE-SPACMA,F8,10,22,0.3931789236035001
LSHADE-SPACMA,F8,10,23,0.3463407242957146
LSHADE-SPACMA,F8,10,24,0.6576129445084007
LSHADE-SPACMA,F8,10,25,2.097072229301375
LSHADE-SPACMA,F8,10,26,0.7988902987181064
LSHADE-SPACMA,F8,10,27,1.0291404969034377
LSHADE-SPACMA,F8,10,28,0.4857747915657455
LSHADE-SPACMA,F8,10,29,20.40871280524243
LSHADE-cnEpSin,F8,10,0,0.1585646692155933
LSHADE-cnEpSin,F8,10,1,0.141787474992725
LSHADE-cnEpSin,F8,10,2,0.1063799174366977
LSHADE-cnEpSin,F8,10,3,0.2355313494663278
LSHADE-cnEpSin,F8,10,4,0.1657375083664192
LSHADE-cnEpSin,F8,10,5,0.1235196318975795
LSHADE-cnEpSin,F8,10,6,0.1485799578122169
LSHADE-cnEpSin,F8,10,7,0.3375512360794346
LSHADE-cnEpSin,F8,10,8,0.1361541027808925
LSHADE-cnEpSin,F8,10,9,11.24902852033074
LSHADE-cnEpSin,F8,10,10,0.0265013365583399
LSHADE-cnEpSin,F8,10,11,0.1590312528232971
LSHADE-cnEpSin,F8,10,12,20.009581489558517
LSHADE-cnEpSin,F8,10,13,0.1634553951616908
LSHADE-cnEpSin,F8,10,14,0.1070817929826262
LSHADE-cnEpSin,F8,10,15,0.1830811621689463
LSHADE-cnEpSin,F8,10,16,0.1740074262038433
LSHADE-cnEpSin,F8,10,17,0.2678764187103297
LSHADE-cnEpSin,F8,10,18,0.1684739286934018
LSHADE-cnEpSin,F8,10,19,0.1442330513673368
LSHADE-cnEpSin,F8,10,20,0.0469717461610343
LSHADE-cnEpSin,F8,10,21,20.293855534540853
LSHADE-cnEpSin,F8,10,22,0.0538599450806032
LSHADE-cnEpSin,F8,10,23,0.1936295084165067
LSHADE-cnEpSin,F8,10,24,0.1489244446256634
LSHADE-cnEpSin,F8,10,25,0.1358728119844272
LSHADE-cnEpSin,F8,10,26,0.1773344120701949
LSHADE-cnEpSin,F8,10,27,20.142033150451425
LSHADE-cnEpSin,F8,10,28,20.32559770241096
LSHADE-cnEpSin,F8,10,29,0.0534402535108711
LSHADE-RSP,F8,10,0,1.2306239507493046
LSHADE-RSP,F8,10,1,0.4277040032379773
LSHADE-RSP,F8,10,2,0.4919885484182487
LSHADE-RSP,F8,10,3,0.4486659631179464
LSHADE-RSP,F8,10,4,0.3484092067928941
LSHADE-RSP,F8,10,5,0.4534133161610043
LSHADE-RSP,F8,10,6,0.4357656142196902
LSHADE-RSP,F8,10,7,0.3794554882174452
LSHADE-RSP,F8,10,8,0.3853619249211988
LSHADE-RSP,F8,10,9,0.3932135079535328
LSHADE-RSP,F8,10,10,0.5278644732998146
LSHADE-RSP,F8,10,11,1.0628244015256314
LSHADE-RSP,F8,10,12,0.3406559856039166
LSHADE-RSP,F8,10,13,0.3426846569354893
LSHADE-RSP,F8,10,14,0.6786983442361816
LSHADE-RSP,F8,10,15,1.6663844771546792
LSHADE-RSP,F8,10,16,0.3104460672889217
LSHADE-RSP,F8,10,17,0.4902521379576683
LSHADE-RSP,F8,10,18,2.335238284563274
LSHADE-RSP,F8,10,19,0.4060897447780007
LSHADE-RSP,F8,10,20,0.4235094997807209
LSHADE-RSP,F8,10,21,0.2489881167680323
LSHADE-RSP,F8,10,22,0.5821111537093202
LSHADE-RSP,F8,10,23,0.3792459132419026
LSHADE-RSP,F8,10,24,0.4707291009867731
LSHADE-RSP,F8,10,25,0.3169623255553233
LSHADE-RSP,F8,10,26,0.545141875095851
LSHADE-RSP,F8,10,27,0.421475975915655
LSHADE-RSP,F8,10,28,0.6296641208368783
LSHADE-RSP,F8,10,29,0.583085806652889
jSO,F8,10,0,0.5042880878299911
jSO,F8,10,1,1.098150909742344
jSO,F8,10,2,0.3724283002343327
jSO,F8,10,3,0.7357920022864164
jSO,F8,10,4,0.5500626719408501
jSO,F8,10,5,0.4459960611320639
jSO,F8,10,6,0.6090010611828802
jSO,F8,10,7,0.8213794565799617
jSO,F8,10,8,0.259955731455193
jSO,F8,10,9,0.3721112189364248
jSO,F8,10,10,0.4937615722988084
jSO,F8,10,11,0.5522419541566705
jSO,F8,10,12,0.4167627242813978
jSO,F8,10,13,0.3900005764458001
jSO,F8,10,14,0.5629311400957704
jSO,F8,10,15,0.6435700356919369
jSO,F8,10,16,2.555425136954909
jSO,F8,10,17,0.4458072911515955
jSO,F8,10,18,0.3020232592393768
jSO,F8,10,19,0.41304789223841
jSO,F8,10,20,0.4046998959606753
jSO,F8,10,21,0.3275196732461154
jSO,F8,10,22,0.4027501901614414
jSO,F8,10,23,2.498509115125671
jSO,F8,10,24,0.3945518440204978
jSO,F8,10,25,0.4916624602024058
jSO,F8,10,26,0.4328957929128592
jSO,F8,10,27,0.4302791327581872
jSO,F8,10,28,0.5755837219812747
jSO,F8,10,29,0.2859796608413489
L-SHADE,F8,10,0,0.3329486903467114
L-SHADE,F8,10,1,20.551983707779076
L-SHADE,F8,10,2,0.4217272576315736
L-SHADE,F8,10,3,1.1747612506146652
L-SHADE,F8,10,4,0.4825317680492844
L-SHADE,F8,10,5,0.4285283699582578
L-SHADE,F8,10,6,0.5471534607368085
L-SHADE,F8,10,7,0.2872563666905989
L-SHADE,F8,10,8,0.4678525210169937
L-SHADE,F8,10,9,0.6188730038065842
L-SHADE,F8,10,10,0.621640538101019
L-SHADE,F8,10,11,0.4158206580827936
L-SHADE,F8,10,12,0.5603941118588409
L-SHADE,F8,10,13,0.4153249203573068
L-SHADE,F8,10,14,0.4295854871584197
L-SHADE,F8,10,15,0.7344329783741159
L-SHADE,F8,10,16,0.4108028632435889
L-SHADE,F8,10,17,0.4807279178248791
L-SHADE,F8,10,18,0.6411499906239442
L-SHADE,F8,10,19,0.4691417251824532
L-SHADE,F8,10,20,0.5830623501428818
L-SHADE,F8,10,21,0.4514487005171759
L-SHADE,F8,10,22,0.3514684679421407
L-SHADE,F8,10,23,0.3158887405111272
L-SHADE,F8,10,24,0.5822014991244941
L-SHADE,F8,10,25,0.3699304231590758
L-SHADE,F8,10,26,0.3431755499063911
L-SHADE,F8,10,27,0.2353411599951869
L-SHADE,F8,10,28,0.3927466672362243
L-SHADE,F8,10,29,0.2617283509666777
CMA-ES,F8,10,0,20.16685233008866
CMA-ES,F8,10,1,20.133863468768595
CMA-ES,F8,10,2,20.50592351899741
CMA-ES,F8,10,3,20.50358866263105
CMA-ES,F8,10,4,20.26806667224901
CMA-ES,F8,10,5,3.5233713835177696
CMA-ES,F8,10,6,20.157018093971143
CMA-ES,F8,10,7,20.765492844173423
CMA-ES,F8,10,8,16.742678251722737
CMA-ES,F8,10,9,20.16040322460549
CMA-ES,F8,10,10,20.347202066314367
CMA-ES,F8,10,11,20.27233767045027
CMA-ES,F8,10,12,3.4041218294760256
CMA-ES,F8,10,13,15.10951651116602
CMA-ES,F8,10,14,20.41035257105113
CMA-ES,F8,10,15,3.166781053534123
CMA-ES,F8,10,16,20.66070655067506
CMA-ES,F8,10,17,20.788329205835453
CMA-ES,F8,10,18,20.322694993417823
CMA-ES,F8,10,19,20.51589811488975
CMA-ES,F8,10,20,20.336991006089196
CMA-ES,F8,10,21,14.64999195792143
CMA-ES,F8,10,22,20.35285224391191
CMA-ES,F8,10,23,20.03850600586657
CMA-ES,F8,10,24,20.17985334386458
CMA-ES,F8,10,25,13.912915389651062
CMA-ES,F8,10,26,20.6740563591311
CMA-ES,F8,10,27,6.908057637923321
